datetime,conductivity,temp,conductivity_cor,salinity,salinity_cor
2021-06-11T10:30:00Z,27712.3,12.33,35343.171121662555,23.107190720337993,30.230631163834733
2021-06-11T10:45:00Z,27680.1,12.33,35301.14528762148,23.077654641553213,30.190736808292826
2021-06-11T11:00:00Z,27720.4,12.35,35353.7428376791,23.102338475606377,30.22455731413293
2021-06-11T11:15:00Z,27709.6,12.38,35339.647216323705,23.074039697078135,30.187053224345387
2021-06-11T11:30:00Z,27733.9,12.39,35371.36236437334,23.090169307232078,30.209079245342192
2021-06-11T11:45:00Z,27723.1,12.42,35357.26674301794,23.061901914427967,30.171616222174645
2021-06-11T12:00:00Z,27750,12.42,35392.37528139387,23.08652187406195,30.20487082450749
2021-06-11T12:15:00Z,27739.2,12.45,35378.27966003848,23.058273327618036,30.167432135321288
2021-06-11T12:30:00Z,27747.3,12.46,35388.85137605502,23.059563113494058,30.169413102576065
2021-06-11T12:45:00Z,27793.2,12.53,35448.757766815426,23.05870331122905,30.16992109231039
2021-06-11T13:00:00Z,27817.6,12.57,35480.6034298776,23.056535479425214,30.167944799718295
2021-06-11T13:15:00Z,27842.1,12.63,35512.57960795233,23.042259116413724,30.15008571215853
2021-06-11T13:30:00Z,27888.4,12.7,35573.00805876294,23.041739671720475,30.1510422322199
2021-06-11T13:45:00Z,27937.6,12.81,35637.22144493749,23.019522154757354,30.123626828859916
2021-06-11T14:00:00Z,28022.8,13.01,35748.42023563001,22.975444863579675,30.06877565539214
2021-06-11T14:15:00Z,28231.5,13.55,36020.80506682166,22.838623115104273,29.896412773469937
2021-06-11T14:30:00Z,28555.9,14.38,36444.19576753356,22.635761909682383,29.640975484139478
2021-06-11T14:45:00Z,28762.3,14.92,36713.57875343656,22.502419409839327,29.472598611923857
2021-06-11T15:00:00Z,28966.2,15.33,36979.69886402581,22.442862525790606,29.40090010348472
2021-06-11T15:15:00Z,29014,15.49,37042.08504002467,22.392740324892603,29.336559976672973
2021-06-11T15:30:00Z,29005,15.48,37030.33868889518,22.39075436847211,29.333665818518956
2021-06-11T15:45:00Z,29164.5,15.89,37238.51013391228,22.294711735043713,29.2124662491708
2021-06-11T16:00:00Z,29480.1,16.7,37650.41551351977,22.108729348216837,28.977679204369156
2021-06-11T16:15:00Z,29655,17.1,37878.68627046956,22.034079355938147,28.88476662073399
2021-06-11T16:30:00Z,29775.1,17.33,38035.434800541996,22.0074002403117,28.85323657759444
2021-06-11T16:45:00Z,29941.2,17.85,38252.22023638739,21.862562048551872,28.667575733643734
2021-06-11T17:00:00Z,30080.1,18.22,38433.50558881921,21.77749813016346,28.55965898264306
2021-06-11T17:15:00Z,30073.6,18.26,38425.02211300346,21.751212708858645,28.524890813644248
2021-06-11T17:30:00Z,30132.2,18.34,38501.50391035771,21.755718029094034,28.53248589157303
2021-06-11T17:45:00Z,30204.1,18.46,38595.34420438109,21.74971252127318,28.526621222567467
2021-06-11T18:00:00Z,30204.1,18.55,38595.34420438109,21.70250311367212,28.464499966798943
2021-06-11T18:15:00Z,30227.1,18.56,38625.362657267564,21.71547212400197,28.482213835647777
2021-06-11T18:30:00Z,30276.5,18.58,38689.83707346722,21.74408570763357,28.521258484921336
2021-06-11T18:45:00Z,30269.9,18.56,38681.22308263893,21.749352582591126,28.52800385968893
2021-06-11T19:00:00Z,30217.3,18.39,38612.57218603768,21.79703785716596,28.589269515788708
2021-06-11T19:15:00Z,30158.3,18.23,38535.568328633235,21.83458658067164,28.63700233637908
