Date,Time,DO conc (mg/L) c:1 2
08/16/21,19:45:00,9.68
08/16/21,20:00:00,9.14
08/16/21,20:15:00,8.10
08/16/21,20:30:00,8.05
08/16/21,20:45:00,7.90
08/16/21,21:00:00,7.91
08/16/21,21:15:00,8.00
08/16/21,21:30:00,7.74
08/16/21,21:45:00,6.26
08/16/21,22:00:00,5.07
08/16/21,22:15:00,5.10
08/16/21,22:30:00,4.44
08/16/21,22:45:00,4.29
08/16/21,23:00:00,4.14
08/16/21,23:15:00,6.62
08/16/21,23:30:00,7.34
08/16/21,23:45:00,7.04
08/17/21,00:00:00,5.49
08/17/21,00:15:00,5.15
08/17/21,00:30:00,6.88
08/17/21,00:45:00,4.45
08/17/21,01:00:00,4.78
08/17/21,01:15:00,4.39
08/17/21,01:30:00,5.15
08/17/21,01:45:00,7.31
08/17/21,02:00:00,8.09
08/17/21,02:15:00,8.99
08/17/21,02:30:00,9.14
08/17/21,02:45:00,8.83
08/17/21,03:00:00,8.25
08/17/21,03:15:00,7.59
08/17/21,03:30:00,7.10
08/17/21,03:45:00,6.83
08/17/21,04:00:00,6.84
08/17/21,04:15:00,7.04
08/17/21,04:30:00,7.26
08/17/21,04:45:00,7.36
08/17/21,05:00:00,7.39
08/17/21,05:15:00,7.26
08/17/21,05:30:00,7.13
08/17/21,05:45:00,6.97
08/17/21,06:00:00,6.82
08/17/21,06:15:00,6.64
08/17/21,06:30:00,6.44
08/17/21,06:45:00,6.21
08/17/21,07:00:00,5.99
08/17/21,07:15:00,5.83
08/17/21,07:30:00,5.67
08/17/21,07:45:00,5.53
08/17/21,08:00:00,5.15
08/17/21,08:15:00,2.45
08/17/21,08:30:00,4.21
08/17/21,08:45:00,5.99
08/17/21,09:00:00,6.53
08/17/21,09:15:00,6.51
08/17/21,09:30:00,6.65
08/17/21,09:45:00,6.80
08/17/21,10:00:00,6.96
08/17/21,10:15:00,6.90
08/17/21,10:30:00,6.88
08/17/21,10:45:00,6.94
08/17/21,11:00:00,6.92
08/17/21,11:15:00,6.82
08/17/21,11:30:00,6.70
08/17/21,11:45:00,6.54
08/17/21,12:00:00,7.10
08/17/21,12:15:00,7.82
08/17/21,12:30:00,8.84
08/17/21,12:45:00,9.44
08/17/21,13:00:00,9.80
08/17/21,13:15:00,9.96
08/17/21,13:30:00,10.33
08/17/21,13:45:00,10.50
08/17/21,14:00:00,12.56
08/17/21,14:15:00,12.52
08/17/21,14:30:00,12.04
08/17/21,14:45:00,11.70
08/17/21,15:00:00,12.26
08/17/21,15:15:00,12.49
08/17/21,15:30:00,12.59
08/17/21,15:45:00,12.39
08/17/21,16:00:00,13.32
08/17/21,16:15:00,13.77
08/17/21,16:30:00,14.22
08/17/21,16:45:00,14.39
08/17/21,17:00:00,15.50
08/17/21,17:15:00,15.01
08/17/21,17:30:00,14.78
08/17/21,17:45:00,13.81
08/17/21,18:00:00,12.75
08/17/21,18:15:00,11.39
08/17/21,18:30:00,11.35
08/17/21,18:45:00,11.05
08/17/21,19:00:00,12.63
08/17/21,19:15:00,13.08
08/17/21,19:30:00,13.01
08/17/21,19:45:00,13.34
08/17/21,20:00:00,13.02
08/17/21,20:15:00,12.59
08/17/21,20:30:00,11.75
08/17/21,20:45:00,11.62
08/17/21,21:00:00,11.44
08/17/21,21:15:00,11.18
08/17/21,21:30:00,10.33
08/17/21,21:45:00,9.51
08/17/21,22:00:00,8.50
08/17/21,22:15:00,8.57
08/17/21,22:30:00,9.66
08/17/21,22:45:00,10.02
08/17/21,23:00:00,10.60
08/17/21,23:15:00,10.28
08/17/21,23:30:00,10.37
08/17/21,23:45:00,10.38
08/18/21,00:00:00,10.26
08/18/21,00:15:00,9.86
08/18/21,00:30:00,8.54
08/18/21,00:45:00,8.06
08/18/21,01:00:00,8.07
08/18/21,01:15:00,7.21
08/18/21,01:30:00,6.73
08/18/21,01:45:00,7.22
08/18/21,02:00:00,7.40
08/18/21,02:15:00,8.87
08/18/21,02:30:00,10.71
08/18/21,02:45:00,11.16
08/18/21,03:00:00,10.91
08/18/21,03:15:00,10.49
08/18/21,03:30:00,10.08
08/18/21,03:45:00,9.54
08/18/21,04:00:00,8.90
08/18/21,04:15:00,8.46
08/18/21,04:30:00,8.14
08/18/21,04:45:00,8.01
08/18/21,05:00:00,7.90
08/18/21,05:15:00,7.57
08/18/21,05:30:00,7.43
08/18/21,05:45:00,7.19
08/18/21,06:00:00,6.93
08/18/21,06:15:00,6.68
08/18/21,06:30:00,6.43
08/18/21,06:45:00,6.19
08/18/21,07:00:00,6.02
08/18/21,07:15:00,5.99
08/18/21,07:30:00,6.27
08/18/21,07:45:00,6.96
08/18/21,08:00:00,7.55
08/18/21,08:15:00,8.58
08/18/21,08:30:00,9.63
08/18/21,08:45:00,10.82
08/18/21,09:00:00,11.64
08/18/21,09:15:00,9.37
08/18/21,09:30:00,8.97
08/18/21,09:45:00,8.41
08/18/21,10:00:00,7.85
08/18/21,10:15:00,7.57
08/18/21,10:30:00,7.90
08/18/21,10:45:00,8.30
08/18/21,11:00:00,8.17
08/18/21,11:15:00,8.49
08/18/21,11:30:00,8.61
08/18/21,11:45:00,8.27
08/18/21,12:00:00,8.00
08/18/21,12:15:00,7.81
08/18/21,12:30:00,7.71
08/18/21,12:45:00,7.67
08/18/21,13:00:00,7.69
08/18/21,13:15:00,7.71
08/18/21,13:30:00,7.73
08/18/21,13:45:00,7.79
08/18/21,14:00:00,7.84
08/18/21,14:15:00,7.95
08/18/21,14:30:00,7.98
08/18/21,14:45:00,8.00
08/18/21,15:00:00,7.99
08/18/21,15:15:00,8.01
08/18/21,15:30:00,8.00
08/18/21,15:45:00,8.00
08/18/21,16:00:00,8.01
08/18/21,16:15:00,8.03
08/18/21,16:30:00,8.02
08/18/21,16:45:00,8.02
08/18/21,17:00:00,8.00
08/18/21,17:15:00,7.98
08/18/21,17:30:00,7.97
08/18/21,17:45:00,7.97
08/18/21,18:00:00,8.00
08/18/21,18:15:00,8.01
08/18/21,18:30:00,8.07
08/18/21,18:45:00,8.14
08/18/21,19:00:00,8.22
08/18/21,19:15:00,8.29
08/18/21,19:30:00,8.37
08/18/21,19:45:00,8.44
08/18/21,20:00:00,8.51
08/18/21,20:15:00,8.59
08/18/21,20:30:00,8.67
08/18/21,20:45:00,8.76
08/18/21,21:00:00,8.83
08/18/21,21:15:00,8.88
08/18/21,21:30:00,8.94
08/18/21,21:45:00,8.99
08/18/21,22:00:00,9.04
08/18/21,22:15:00,9.07
08/18/21,22:30:00,9.11
08/18/21,22:45:00,9.17
08/18/21,23:00:00,9.25
08/18/21,23:15:00,9.33
08/18/21,23:30:00,9.38
08/18/21,23:45:00,9.41
08/19/21,00:00:00,9.45
08/19/21,00:15:00,9.48
08/19/21,00:30:00,9.51
08/19/21,00:45:00,9.54
08/19/21,01:00:00,9.57
08/19/21,01:15:00,9.59
08/19/21,01:30:00,9.62
08/19/21,01:45:00,9.64
08/19/21,02:00:00,9.67
08/19/21,02:15:00,9.69
08/19/21,02:30:00,9.72
08/19/21,02:45:00,9.74
08/19/21,03:00:00,9.75
08/19/21,03:15:00,9.79
08/19/21,03:30:00,9.80
08/19/21,03:45:00,9.83
08/19/21,04:00:00,9.85
08/19/21,04:15:00,9.87
08/19/21,04:30:00,9.89
08/19/21,04:45:00,9.91
08/19/21,05:00:00,9.92
08/19/21,05:15:00,9.95
08/19/21,05:30:00,9.97
08/19/21,05:45:00,9.99
08/19/21,06:00:00,10.01
08/19/21,06:15:00,10.02
08/19/21,06:30:00,10.03
08/19/21,06:45:00,10.04
08/19/21,07:00:00,10.05
08/19/21,07:15:00,10.05
08/19/21,07:30:00,10.03
08/19/21,07:45:00,10.01
08/19/21,08:00:00,9.96
08/19/21,08:15:00,9.93
08/19/21,08:30:00,9.88
08/19/21,08:45:00,9.83
08/19/21,09:00:00,9.79
08/19/21,09:15:00,9.74
08/19/21,09:30:00,9.71
08/19/21,09:45:00,9.66
08/19/21,10:00:00,9.61
08/19/21,10:15:00,9.55
08/19/21,10:30:00,9.49
08/19/21,10:45:00,9.40
08/19/21,11:00:00,9.28
08/19/21,11:15:00,9.04
08/19/21,11:30:00,8.52
08/19/21,11:45:00,8.59
08/19/21,12:00:00,8.75
08/19/21,12:15:00,8.63
08/19/21,12:30:00,8.67
