Date,Time,Abs Pres (kPa) c:1 2
08/16/21,18:30:00,126.761
08/16/21,18:45:00,127.136
08/16/21,19:00:00,127.538
08/16/21,19:15:00,127.967
08/16/21,19:30:00,128.412
08/16/21,19:45:00,128.780
08/16/21,20:00:00,129.179
08/16/21,20:15:00,129.551
08/16/21,20:30:00,129.951
08/16/21,20:45:00,130.300
08/16/21,21:00:00,130.761
08/16/21,21:15:00,131.233
08/16/21,21:30:00,131.709
08/16/21,21:45:00,132.171
08/16/21,22:00:00,132.567
08/16/21,22:15:00,132.782
08/16/21,22:30:00,132.905
08/16/21,22:45:00,132.890
08/16/21,23:00:00,132.843
08/16/21,23:15:00,132.782
08/16/21,23:30:00,132.720
08/16/21,23:45:00,132.643
08/17/21,00:00:00,132.459
08/17/21,00:15:00,132.136
08/17/21,00:30:00,131.617
08/17/21,00:45:00,130.910
08/17/21,01:00:00,130.081
08/17/21,01:15:00,129.190
08/17/21,01:30:00,128.301
08/17/21,01:45:00,127.382
08/17/21,02:00:00,126.433
08/17/21,02:15:00,125.434
08/17/21,02:30:00,124.389
08/17/21,02:45:00,123.277
08/17/21,03:00:00,122.184
08/17/21,03:15:00,121.064
08/17/21,03:30:00,119.866
08/17/21,03:45:00,118.643
08/17/21,04:00:00,117.401
08/17/21,04:15:00,116.183
08/17/21,04:30:00,114.974
08/17/21,04:45:00,113.841
08/17/21,05:00:00,112.842
08/17/21,05:15:00,111.901
08/17/21,05:30:00,111.007
08/17/21,05:45:00,110.234
08/17/21,06:00:00,109.446
08/17/21,06:15:00,108.731
08/17/21,06:30:00,108.035
08/17/21,06:45:00,107.457
08/17/21,07:00:00,106.943
08/17/21,07:15:00,106.607
08/17/21,07:30:00,106.377
08/17/21,07:45:00,106.252
08/17/21,08:00:00,106.464
08/17/21,08:15:00,106.823
08/17/21,08:30:00,107.204
08/17/21,08:45:00,107.703
08/17/21,09:00:00,108.354
08/17/21,09:15:00,109.114
08/17/21,09:30:00,109.966
08/17/21,09:45:00,110.917
08/17/21,10:00:00,112.054
08/17/21,10:15:00,113.204
08/17/21,10:30:00,114.339
08/17/21,10:45:00,115.487
08/17/21,11:00:00,116.644
08/17/21,11:15:00,117.839
08/17/21,11:30:00,119.054
08/17/21,11:45:00,120.217
08/17/21,12:00:00,121.419
08/17/21,12:15:00,122.594
08/17/21,12:30:00,123.778
08/17/21,12:45:00,124.875
08/17/21,13:00:00,125.885
08/17/21,13:15:00,126.739
08/17/21,13:30:00,127.367
08/17/21,13:45:00,127.938
08/17/21,14:00:00,128.402
08/17/21,14:15:00,128.866
08/17/21,14:30:00,129.392
08/17/21,14:45:00,129.929
08/17/21,15:00:00,130.390
08/17/21,15:15:00,130.666
08/17/21,15:30:00,130.697
08/17/21,15:45:00,130.513
08/17/21,16:00:00,130.175
08/17/21,16:15:00,129.903
08/17/21,16:30:00,129.718
08/17/21,16:45:00,129.595
08/17/21,17:00:00,129.538
08/17/21,17:15:00,129.446
08/17/21,17:30:00,129.277
08/17/21,17:45:00,128.986
08/17/21,18:00:00,128.617
08/17/21,18:15:00,128.280
08/17/21,18:30:00,127.989
08/17/21,18:45:00,127.835
08/17/21,19:00:00,127.774
08/17/21,19:15:00,127.747
08/17/21,19:30:00,127.931
08/17/21,19:45:00,128.161
08/17/21,20:00:00,128.545
08/17/21,20:15:00,128.928
08/17/21,20:30:00,129.339
08/17/21,20:45:00,129.726
08/17/21,21:00:00,129.968
08/17/21,21:15:00,130.087
08/17/21,21:30:00,130.148
08/17/21,21:45:00,130.256
08/17/21,22:00:00,130.455
08/17/21,22:15:00,130.778
08/17/21,22:30:00,131.197
08/17/21,22:45:00,131.658
08/17/21,23:00:00,132.089
08/17/21,23:15:00,132.350
08/17/21,23:30:00,132.407
08/17/21,23:45:00,132.326
08/18/21,00:00:00,132.080
08/18/21,00:15:00,131.773
08/18/21,00:30:00,131.419
08/18/21,00:45:00,131.158
08/18/21,01:00:00,130.947
08/18/21,01:15:00,130.809
08/18/21,01:30:00,130.594
08/18/21,01:45:00,130.179
08/18/21,02:00:00,129.534
08/18/21,02:15:00,128.690
08/18/21,02:30:00,127.713
08/18/21,02:45:00,126.656
08/18/21,03:00:00,125.577
08/18/21,03:15:00,124.487
08/18/21,03:30:00,123.313
08/18/21,03:45:00,122.152
08/18/21,04:00:00,120.980
08/18/21,04:15:00,119.878
08/18/21,04:30:00,118.727
08/18/21,04:45:00,117.565
08/18/21,05:00:00,116.439
08/18/21,05:15:00,115.328
08/18/21,05:30:00,114.234
08/18/21,05:45:00,113.160
08/18/21,06:00:00,112.098
08/18/21,06:15:00,111.033
08/18/21,06:30:00,110.033
08/18/21,06:45:00,109.140
08/18/21,07:00:00,108.371
08/18/21,07:15:00,107.645
08/18/21,07:30:00,107.071
08/18/21,07:45:00,106.539
08/18/21,08:00:00,106.067
08/18/21,08:15:00,105.599
08/18/21,08:30:00,105.222
08/18/21,08:45:00,104.999
08/18/21,09:00:00,105.017
08/18/21,09:15:00,105.265
08/18/21,09:30:00,105.695
08/18/21,09:45:00,106.215
08/18/21,10:00:00,106.781
08/18/21,10:15:00,107.514
08/18/21,10:30:00,108.429
08/18/21,10:45:00,109.452
08/18/21,11:00:00,110.663
08/18/21,11:15:00,111.977
08/18/21,11:30:00,113.284
08/18/21,11:45:00,114.713
08/18/21,12:00:00,116.070
08/18/21,12:15:00,117.402
08/18/21,12:30:00,118.719
08/18/21,12:45:00,120.015
08/18/21,13:00:00,121.354
08/18/21,13:15:00,122.670
08/18/21,13:30:00,123.965
08/18/21,13:45:00,125.292
08/18/21,14:00:00,126.516
08/18/21,14:15:00,127.646
08/18/21,14:30:00,128.596
08/18/21,14:45:00,129.372
08/18/21,15:00:00,130.016
08/18/21,15:15:00,130.619
08/18/21,15:30:00,131.126
08/18/21,15:45:00,131.530
08/18/21,16:00:00,131.826
08/18/21,16:15:00,131.991
08/18/21,16:30:00,132.098
08/18/21,16:45:00,132.241
08/18/21,17:00:00,132.333
08/18/21,17:15:00,132.399
08/18/21,17:30:00,132.214
08/18/21,17:45:00,131.845
08/18/21,18:00:00,131.261
08/18/21,18:15:00,130.647
08/18/21,18:30:00,130.048
08/18/21,18:45:00,129.587
08/18/21,19:00:00,129.269
08/18/21,19:15:00,129.054
08/18/21,19:30:00,129.024
08/18/21,19:45:00,128.993
08/18/21,20:00:00,128.870
08/18/21,20:15:00,128.855
08/18/21,20:30:00,128.686
08/18/21,20:45:00,128.563
08/18/21,21:00:00,128.609
08/18/21,21:15:00,128.793
08/18/21,21:30:00,129.039
08/18/21,21:45:00,129.423
08/18/21,22:00:00,129.852
08/18/21,22:15:00,130.175
08/18/21,22:30:00,130.421
08/18/21,22:45:00,130.528
08/18/21,23:00:00,130.528
08/18/21,23:15:00,130.497
08/18/21,23:30:00,130.543
08/18/21,23:45:00,130.620
08/19/21,00:00:00,130.851
08/19/21,00:15:00,131.177
08/19/21,00:30:00,131.516
08/19/21,00:45:00,131.838
08/19/21,01:00:00,131.977
08/19/21,01:15:00,131.988
08/19/21,01:30:00,131.727
08/19/21,01:45:00,131.296
08/19/21,02:00:00,130.785
08/19/21,02:15:00,130.247
08/19/21,02:30:00,129.668
08/19/21,02:45:00,129.100
08/19/21,03:00:00,128.563
08/19/21,03:15:00,127.969
08/19/21,03:30:00,127.172
08/19/21,03:45:00,126.268
08/19/21,04:00:00,125.258
08/19/21,04:15:00,124.168
08/19/21,04:30:00,123.030
08/19/21,04:45:00,121.770
08/19/21,05:00:00,120.484
08/19/21,05:15:00,119.279
08/19/21,05:30:00,118.033
08/19/21,05:45:00,116.789
08/19/21,06:00:00,115.560
08/19/21,06:15:00,114.405
08/19/21,06:30:00,113.266
08/19/21,06:45:00,112.173
08/19/21,07:00:00,111.169
08/19/21,07:15:00,110.184
08/19/21,07:30:00,109.215
08/19/21,07:45:00,108.349
08/19/21,08:00:00,107.608
08/19/21,08:15:00,106.935
08/19/21,08:30:00,106.255
08/19/21,08:45:00,105.655
08/19/21,09:00:00,105.111
08/19/21,09:15:00,104.580
08/19/21,09:30:00,104.221
08/19/21,09:45:00,101.915
08/19/21,10:00:00,101.936
08/19/21,10:15:00,101.950
08/19/21,10:30:00,101.948
08/19/21,10:45:00,101.708
08/19/21,11:00:00,101.703
08/19/21,11:15:00,101.721
08/19/21,11:30:00,101.705
08/19/21,11:45:00,101.690
08/19/21,12:00:00,101.681
08/19/21,12:15:00,101.639
08/19/21,12:30:00,101.641
08/19/21,12:45:00,101.633
