datetime,depth,Temperature,Salinity,do_cor,odyPAR,F_s,do_corF_s
2021-06-12T08:30:00Z,2.867,12.11,28.80741743749815,5.91934501544481,4.874338695,0.8345,5.0848450154448095
2021-06-12T08:45:00Z,2.885,12.11,28.777548784701146,7.1269183404084,4.874338695,0.8347,6.2922183404084
2021-06-12T09:00:00Z,2.904,12.11,28.740907794518446,9.688310894742937,4.874338695,0.8349,8.853410894742938
2021-06-12T09:15:00Z,2.901,12.11,28.827268132259828,9.647570964229457,4.874338695,0.8344,8.813170964229457
2021-06-12T09:30:00Z,2.888,12.11,28.852225106746747,9.533708081512302,4.874338695,0.8343,8.699408081512301
2021-06-12T09:45:00Z,2.883,12.11,28.901012410932257,10.029899542894402,4.874338695,0.834,9.195899542894402
2021-06-12T10:00:00Z,2.859,12.11,28.36360113979004,9.969311953925638,4.874338695,0.8369,9.132411953925638
2021-06-12T10:15:00Z,2.839,12.11,28.83867653925111,9.373882200267122,4.874338695,0.8344,8.539482200267122
2021-06-12T10:30:00Z,2.846,12.11,28.89655567926653,11.563392311965812,4.874338695,0.8341,10.729292311965812
2021-06-12T10:45:00Z,2.87,12.11,28.922733831815677,12.919300768542577,4.874338695,0.8339,12.085400768542577
2021-06-12T11:00:00Z,2.906,12.11,28.907041456660192,14.518604194597296,4.874338695,0.834,13.684604194597297
2021-06-12T11:15:00Z,2.949,12.11,28.850999604090948,15.44935491478982,4.874338695,0.8343,14.61505491478982
2021-06-12T11:30:00Z,2.989,12.11,28.878729217024514,17.208484222089723,4.874338695,0.8341,16.374384222089724
2021-06-12T11:45:00Z,3.007,12.013,28.74954888715171,17.86659079192282,4.874338695,0.8347,17.03189079192282
2021-06-12T12:00:00Z,2.999,12.013,28.78260157094347,16.79168339452876,4.874338695,0.8345,15.95718339452876
2021-06-12T12:15:00Z,2.969,12.013,28.823720809426987,14.380715199013219,4.874338695,0.8343,13.546415199013218
2021-06-12T12:30:00Z,2.917,12.013,28.738776139777716,13.807222331015804,4.874338695,0.8348,12.972422331015805
