scan_no,date,time,raw1,raw2,odyPAR
273,28/05/2021,16:15:00,0,0,4.874338695
274,28/05/2021,16:30:00,0,0,4.874338695
275,28/05/2021,16:45:00,0,0,4.874338695
276,28/05/2021,17:00:00,0,0,4.874338695
277,28/05/2021,17:15:00,0,0,4.874338695
278,28/05/2021,17:30:00,0,0,4.874338695
279,28/05/2021,17:45:00,0,0,4.874338695
280,28/05/2021,18:00:00,0,0,4.874338695
281,28/05/2021,18:15:00,0,0,4.874338695
282,28/05/2021,18:30:00,0,0,4.874338695
283,28/05/2021,18:45:00,0,0,4.874338695
284,28/05/2021,19:00:00,0,0,4.874338695
285,28/05/2021,19:15:00,0,0,4.874338695
286,28/05/2021,19:30:00,0,0,4.874338695
287,28/05/2021,19:45:00,0,0,4.874338695
288,28/05/2021,20:00:00,0,0,4.874338695
289,28/05/2021,20:15:00,0,0,4.874338695
290,28/05/2021,20:30:00,0,0,4.874338695
291,28/05/2021,20:45:00,0,0,4.874338695
292,28/05/2021,21:00:00,0,0,4.874338695
293,28/05/2021,21:15:00,0,0,4.874338695
294,28/05/2021,21:30:00,0,0,4.874338695
295,28/05/2021,21:45:00,0,0,4.874338695
296,28/05/2021,22:00:00,0,0,4.874338695
297,28/05/2021,22:15:00,0,0,4.874338695
298,28/05/2021,22:30:00,0,0,4.874338695
299,28/05/2021,22:45:00,0,0,4.874338695
300,28/05/2021,23:00:00,0,0,4.874338695
301,28/05/2021,23:15:00,0,0,4.874338695
302,28/05/2021,23:30:00,0,0,4.874338695
303,28/05/2021,23:45:00,0,0,4.874338695
304,28/05/2021,24:00:00,0,0,4.874338695
305,29/05/2021,00:15:00,0,0,4.874338695
306,29/05/2021,00:30:00,0,0,4.874338695
307,29/05/2021,00:45:00,0,0,4.874338695
308,29/05/2021,01:00:00,0,0,4.874338695
309,29/05/2021,01:15:00,0,0,4.874338695
310,29/05/2021,01:30:00,0,0,4.874338695
311,29/05/2021,01:45:00,0,0,4.874338695
312,29/05/2021,02:00:00,0,0,4.874338695
313,29/05/2021,02:15:00,0,0,4.874338695
314,29/05/2021,02:30:00,0,0,4.874338695
315,29/05/2021,02:45:00,0,0,4.874338695
316,29/05/2021,03:00:00,0,0,4.874338695
317,29/05/2021,03:15:00,0,0,4.874338695
318,29/05/2021,03:30:00,0,0,4.874338695
319,29/05/2021,03:45:00,0,0,4.874338695
320,29/05/2021,04:00:00,0,0,4.874338695
321,29/05/2021,04:15:00,0,0,4.874338695
322,29/05/2021,04:30:00,0,0,4.874338695
323,29/05/2021,04:45:00,0,0,4.874338695
324,29/05/2021,05:00:00,0,0,4.874338695
325,29/05/2021,05:15:00,0,0,4.874338695
326,29/05/2021,05:30:00,0,0,4.874338695
327,29/05/2021,05:45:00,0,0,4.874338695
328,29/05/2021,06:00:00,0,0,4.874338695
329,29/05/2021,06:15:00,0,0,4.874338695
330,29/05/2021,06:30:00,0,0,4.874338695
331,29/05/2021,06:45:00,0,0,4.874338695
332,29/05/2021,07:00:00,0,0,4.874338695
333,29/05/2021,07:15:00,0,0,4.874338695
334,29/05/2021,07:30:00,0,0,4.874338695
335,29/05/2021,07:45:00,0,0,4.874338695
336,29/05/2021,08:00:00,0,0,4.874338695
337,29/05/2021,08:15:00,0,0,4.874338695
338,29/05/2021,08:30:00,0,0,4.874338695
339,29/05/2021,08:45:00,0,0,4.874338695
340,29/05/2021,09:00:00,0,0,4.874338695
341,29/05/2021,09:15:00,0,0,4.874338695
342,29/05/2021,09:30:00,0,0,4.874338695
343,29/05/2021,09:45:00,0,0,4.874338695
344,29/05/2021,10:00:00,0,0,4.874338695
345,29/05/2021,10:15:00,0,0,4.874338695
346,29/05/2021,10:30:00,0,0,4.874338695
347,29/05/2021,10:45:00,0,0,4.874338695
348,29/05/2021,11:00:00,0,0,4.874338695
349,29/05/2021,11:15:00,0,0,4.874338695
350,29/05/2021,11:30:00,0,0,4.874338695
351,29/05/2021,11:45:00,0,0,4.874338695
352,29/05/2021,12:00:00,0,0,4.874338695
353,29/05/2021,12:15:00,0,0,4.874338695
354,29/05/2021,12:30:00,0,0,4.874338695
355,29/05/2021,12:45:00,0,0,4.874338695
356,29/05/2021,13:00:00,0,0,4.874338695
357,29/05/2021,13:15:00,0,0,4.874338695
358,29/05/2021,13:30:00,0,0,4.874338695
359,29/05/2021,13:45:00,0,0,4.874338695
360,29/05/2021,14:00:00,0,0,4.874338695
361,29/05/2021,14:15:00,0,0,4.874338695
362,29/05/2021,14:30:00,0,0,4.874338695
363,29/05/2021,14:45:00,0,0,4.874338695
364,29/05/2021,15:00:00,0,0,4.874338695
365,29/05/2021,15:15:00,0,0,4.874338695
366,29/05/2021,15:30:00,0,0,4.874338695
367,29/05/2021,15:45:00,0,0,4.874338695
368,29/05/2021,16:00:00,0,0,4.874338695
369,29/05/2021,16:15:00,0,0,4.874338695
370,29/05/2021,16:30:00,0,0,4.874338695
371,29/05/2021,16:45:00,0,0,4.874338695
372,29/05/2021,17:00:00,0,0,4.874338695
373,29/05/2021,17:15:00,0,0,4.874338695
374,29/05/2021,17:30:00,0,0,4.874338695
375,29/05/2021,17:45:00,0,0,4.874338695
376,29/05/2021,18:00:00,0,0,4.874338695
377,29/05/2021,18:15:00,0,0,4.874338695
378,29/05/2021,18:30:00,0,0,4.874338695
379,29/05/2021,18:45:00,0,0,4.874338695
380,29/05/2021,19:00:00,0,0,4.874338695
381,29/05/2021,19:15:00,0,0,4.874338695
382,29/05/2021,19:30:00,0,0,4.874338695
383,29/05/2021,19:45:00,0,0,4.874338695
384,29/05/2021,20:00:00,0,0,4.874338695
385,29/05/2021,20:15:00,0,0,4.874338695
386,29/05/2021,20:30:00,0,0,4.874338695
387,29/05/2021,20:45:00,0,0,4.874338695
388,29/05/2021,21:00:00,0,0,4.874338695
389,29/05/2021,21:15:00,0,0,4.874338695
390,29/05/2021,21:30:00,0,0,4.874338695
391,29/05/2021,21:45:00,0,0,4.874338695
392,29/05/2021,22:00:00,0,0,4.874338695
393,29/05/2021,22:15:00,0,0,4.874338695
394,29/05/2021,22:30:00,0,0,4.874338695
395,29/05/2021,22:45:00,0,0,4.874338695
396,29/05/2021,23:00:00,0,0,4.874338695
397,29/05/2021,23:15:00,0,0,4.874338695
398,29/05/2021,23:30:00,0,0,4.874338695
399,29/05/2021,23:45:00,0,0,4.874338695
400,29/05/2021,24:00:00,0,0,4.874338695
401,30/05/2021,00:15:00,0,0,4.874338695
402,30/05/2021,00:30:00,0,0,4.874338695
403,30/05/2021,00:45:00,0,0,4.874338695
404,30/05/2021,01:00:00,0,0,4.874338695
405,30/05/2021,01:15:00,0,0,4.874338695
406,30/05/2021,01:30:00,0,0,4.874338695
407,30/05/2021,01:45:00,0,0,4.874338695
408,30/05/2021,02:00:00,0,0,4.874338695
409,30/05/2021,02:15:00,0,0,4.874338695
410,30/05/2021,02:30:00,0,0,4.874338695
411,30/05/2021,02:45:00,0,0,4.874338695
412,30/05/2021,03:00:00,0,0,4.874338695
413,30/05/2021,03:15:00,0,0,4.874338695
414,30/05/2021,03:30:00,0,0,4.874338695
415,30/05/2021,03:45:00,0,0,4.874338695
416,30/05/2021,04:00:00,0,0,4.874338695
417,30/05/2021,04:15:00,0,0,4.874338695
418,30/05/2021,04:30:00,0,0,4.874338695
419,30/05/2021,04:45:00,0,0,4.874338695
420,30/05/2021,05:00:00,0,0,4.874338695
421,30/05/2021,05:15:00,0,0,4.874338695
422,30/05/2021,05:30:00,0,0,4.874338695
423,30/05/2021,05:45:00,0,0,4.874338695
424,30/05/2021,06:00:00,0,0,4.874338695
425,30/05/2021,06:15:00,0,0,4.874338695
426,30/05/2021,06:30:00,0,0,4.874338695
427,30/05/2021,06:45:00,0,0,4.874338695
428,30/05/2021,07:00:00,0,0,4.874338695
429,30/05/2021,07:15:00,0,0,4.874338695
430,30/05/2021,07:30:00,0,0,4.874338695
431,30/05/2021,07:45:00,0,0,4.874338695
432,30/05/2021,08:00:00,0,0,4.874338695
433,30/05/2021,08:15:00,0,0,4.874338695
434,30/05/2021,08:30:00,0,0,4.874338695
435,30/05/2021,08:45:00,0,0,4.874338695
436,30/05/2021,09:00:00,0,0,4.874338695
437,30/05/2021,09:15:00,0,0,4.874338695
438,30/05/2021,09:30:00,0,0,4.874338695
439,30/05/2021,09:45:00,0,0,4.874338695
440,30/05/2021,10:00:00,0,0,4.874338695
441,30/05/2021,10:15:00,0,0,4.874338695
442,30/05/2021,10:30:00,0,0,4.874338695
443,30/05/2021,10:45:00,0,0,4.874338695
444,30/05/2021,11:00:00,0,0,4.874338695
445,30/05/2021,11:15:00,0,0,4.874338695
446,30/05/2021,11:30:00,0,0,4.874338695
447,30/05/2021,11:45:00,0,0,4.874338695
448,30/05/2021,12:00:00,0,0,4.874338695
449,30/05/2021,12:15:00,0,0,4.874338695
450,30/05/2021,12:30:00,0,0,4.874338695
451,30/05/2021,12:45:00,0,0,4.874338695
452,30/05/2021,13:00:00,0,0,4.874338695
453,30/05/2021,13:15:00,0,0,4.874338695
454,30/05/2021,13:30:00,0,0,4.874338695
455,30/05/2021,13:45:00,0,0,4.874338695
456,30/05/2021,14:00:00,0,0,4.874338695
457,30/05/2021,14:15:00,1,1,5.127745386
458,30/05/2021,14:30:00,1,1,5.127745386
459,30/05/2021,14:45:00,5,5,6.14137215
460,30/05/2021,15:00:00,12,12,7.915218986999999
461,30/05/2021,15:15:00,15,15,8.67543906
462,30/05/2021,15:30:00,14,14,8.422032369
463,30/05/2021,15:45:00,12,12,7.915218986999999
464,30/05/2021,16:00:00,13,13,8.168625678
465,30/05/2021,16:15:00,12,12,7.915218986999999
466,30/05/2021,16:30:00,4,4,5.887965459
467,30/05/2021,16:45:00,0,0,4.874338695
468,30/05/2021,17:00:00,0,0,4.874338695
469,30/05/2021,17:15:00,0,0,4.874338695
470,30/05/2021,17:30:00,0,0,4.874338695
471,30/05/2021,17:45:00,0,0,4.874338695
472,30/05/2021,18:00:00,0,0,4.874338695
473,30/05/2021,18:15:00,0,0,4.874338695
474,30/05/2021,18:30:00,0,0,4.874338695
475,30/05/2021,18:45:00,0,0,4.874338695
476,30/05/2021,19:00:00,0,0,4.874338695
477,30/05/2021,19:15:00,0,0,4.874338695
478,30/05/2021,19:30:00,0,0,4.874338695
479,30/05/2021,19:45:00,0,0,4.874338695
480,30/05/2021,20:00:00,0,0,4.874338695
481,30/05/2021,20:15:00,0,0,4.874338695
482,30/05/2021,20:30:00,0,0,4.874338695
483,30/05/2021,20:45:00,0,0,4.874338695
484,30/05/2021,21:00:00,0,0,4.874338695
485,30/05/2021,21:15:00,0,0,4.874338695
486,30/05/2021,21:30:00,0,0,4.874338695
487,30/05/2021,21:45:00,0,0,4.874338695
488,30/05/2021,22:00:00,0,0,4.874338695
489,30/05/2021,22:15:00,0,0,4.874338695
490,30/05/2021,22:30:00,0,0,4.874338695
491,30/05/2021,22:45:00,0,0,4.874338695
492,30/05/2021,23:00:00,0,0,4.874338695
493,30/05/2021,23:15:00,0,0,4.874338695
494,30/05/2021,23:30:00,0,0,4.874338695
495,30/05/2021,23:45:00,0,0,4.874338695
496,30/05/2021,24:00:00,0,0,4.874338695
497,31/05/2021,00:15:00,0,0,4.874338695
498,31/05/2021,00:30:00,0,0,4.874338695
499,31/05/2021,00:45:00,0,0,4.874338695
500,31/05/2021,01:00:00,0,0,4.874338695
501,31/05/2021,01:15:00,0,0,4.874338695
502,31/05/2021,01:30:00,0,0,4.874338695
503,31/05/2021,01:45:00,0,0,4.874338695
504,31/05/2021,02:00:00,0,0,4.874338695
505,31/05/2021,02:15:00,0,0,4.874338695
506,31/05/2021,02:30:00,0,0,4.874338695
507,31/05/2021,02:45:00,0,0,4.874338695
508,31/05/2021,03:00:00,0,0,4.874338695
509,31/05/2021,03:15:00,0,0,4.874338695
510,31/05/2021,03:30:00,0,0,4.874338695
511,31/05/2021,03:45:00,0,0,4.874338695
512,31/05/2021,04:00:00,0,0,4.874338695
513,31/05/2021,04:15:00,0,0,4.874338695
514,31/05/2021,04:30:00,0,0,4.874338695
515,31/05/2021,04:45:00,0,0,4.874338695
516,31/05/2021,05:00:00,0,0,4.874338695
517,31/05/2021,05:15:00,0,0,4.874338695
518,31/05/2021,05:30:00,0,0,4.874338695
519,31/05/2021,05:45:00,0,0,4.874338695
520,31/05/2021,06:00:00,0,0,4.874338695
521,31/05/2021,06:15:00,0,0,4.874338695
522,31/05/2021,06:30:00,0,0,4.874338695
523,31/05/2021,06:45:00,0,0,4.874338695
524,31/05/2021,07:00:00,0,0,4.874338695
525,31/05/2021,07:15:00,0,0,4.874338695
526,31/05/2021,07:30:00,0,0,4.874338695
527,31/05/2021,07:45:00,0,0,4.874338695
528,31/05/2021,08:00:00,0,0,4.874338695
529,31/05/2021,08:15:00,0,0,4.874338695
530,31/05/2021,08:30:00,0,0,4.874338695
531,31/05/2021,08:45:00,0,0,4.874338695
