"Plot Title: NI_C_Salinity"
"#","Date Time, GMT-07:00","High Range, μS/cm (LGR S/N: 10745660, SEN S/N: 10745660)","Temp, °C (LGR S/N: 10745660, SEN S/N: 10745660)"
364,05/29/21 08:45:00 AM,29956.5,11.12
365,05/29/21 09:00:00 AM,29972.1,11.30
366,05/29/21 09:15:00 AM,29978.4,11.90
367,05/29/21 09:30:00 AM,29994.1,12.03
368,05/29/21 09:45:00 AM,30053.8,12.22
369,05/29/21 10:00:00 AM,30126.5,12.38
370,05/29/21 10:15:00 AM,30164.6,12.52
371,05/29/21 10:30:00 AM,30247.5,12.49
372,05/29/21 10:45:00 AM,30363.0,12.57
373,05/29/21 11:00:00 AM,30447.1,12.78
374,05/29/21 11:15:00 AM,30521.8,13.05
375,05/29/21 11:30:00 AM,30718.7,13.39
376,05/29/21 11:45:00 AM,30874.9,13.77
377,05/29/21 12:00:00 PM,31042.8,14.28
378,05/29/21 12:15:00 PM,31236.7,14.82
379,05/29/21 12:30:00 PM,31219.6,15.50
380,05/29/21 12:45:00 PM,31391.6,16.18
381,05/29/21 01:00:00 PM,31752.3,16.92
382,05/29/21 01:15:00 PM,31887.6,17.44
383,05/29/21 01:30:00 PM,32060.2,18.09
384,05/29/21 01:45:00 PM,32260.3,18.74
385,05/29/21 02:00:00 PM,32526.4,19.59
386,05/29/21 02:15:00 PM,32751.5,20.48
387,05/29/21 02:30:00 PM,32964.6,21.07
388,05/29/21 02:45:00 PM,33238.8,21.51
389,05/29/21 03:00:00 PM,33458.4,21.86
390,05/29/21 03:15:00 PM,33613.0,22.18
391,05/29/21 03:30:00 PM,33777.2,22.54
392,05/29/21 03:45:00 PM,34036.7,23.04
393,05/29/21 04:00:00 PM,34106.3,23.25
394,05/29/21 04:15:00 PM,33769.2,22.37
395,05/29/21 04:30:00 PM,33529.6,20.94
396,05/29/21 04:45:00 PM,32415.0,17.83
397,05/29/21 05:00:00 PM,33501.9,20.11
398,05/29/21 05:15:00 PM,31384.7,15.31
399,05/29/21 05:30:00 PM,30834.8,13.98
400,05/29/21 05:45:00 PM,30725.3,13.81
401,05/29/21 06:00:00 PM,30340.5,12.76
402,05/29/21 06:15:00 PM,30151.9,11.87
403,05/29/21 06:30:00 PM,30174.1,11.69
404,05/29/21 06:45:00 PM,30180.5,11.65
405,05/29/21 07:00:00 PM,30174.1,11.57
406,05/29/21 07:15:00 PM,30151.9,11.57
407,05/29/21 07:30:00 PM,30247.5,11.76
408,05/29/21 07:45:00 PM,30269.9,11.90
409,05/29/21 08:00:00 PM,30301.9,11.92
410,05/29/21 08:15:00 PM,30279.5,11.91
411,05/29/21 08:30:00 PM,30279.5,11.94
412,05/29/21 08:45:00 PM,30308.3,12.00
413,05/29/21 09:00:00 PM,30340.5,12.03
414,05/29/21 09:15:00 PM,30234.7,11.81
415,05/29/21 09:30:00 PM,30196.4,11.61
416,05/29/21 09:45:00 PM,30129.7,11.38
417,05/29/21 10:00:00 PM,30091.7,11.23
418,05/29/21 10:15:00 PM,30038.1,11.08
419,05/29/21 10:30:00 PM,30031.8,11.00
420,05/29/21 10:45:00 PM,30016.1,10.97
421,05/29/21 11:00:00 PM,30022.4,10.95
422,05/29/21 11:15:00 PM,30000.4,10.92
423,05/29/21 11:30:00 PM,29994.1,10.87
424,05/29/21 11:45:00 PM,29965.9,10.83
425,05/30/21 12:00:00 AM,29978.4,10.81
426,05/30/21 12:15:00 AM,29978.4,10.81
427,05/30/21 12:30:00 AM,29987.8,10.81
428,05/30/21 12:45:00 AM,30000.4,10.84
429,05/30/21 01:00:00 AM,29994.1,10.85
430,05/30/21 01:15:00 AM,29978.4,10.87
431,05/30/21 01:30:00 AM,30016.1,10.88
432,05/30/21 01:45:00 AM,30000.4,10.92
433,05/30/21 02:00:00 AM,29994.1,10.92
434,05/30/21 02:15:00 AM,30000.4,10.92
435,05/30/21 02:30:00 AM,30000.4,10.92
436,05/30/21 02:45:00 AM,30016.1,10.92
437,05/30/21 03:00:00 AM,30022.4,10.93
438,05/30/21 03:15:00 AM,30016.1,10.95
439,05/30/21 03:30:00 AM,30016.1,10.96
440,05/30/21 03:45:00 AM,30031.8,10.99
441,05/30/21 04:00:00 AM,30038.1,10.99
442,05/30/21 04:15:00 AM,30031.8,11.02
443,05/30/21 04:30:00 AM,30031.8,11.02
444,05/30/21 04:45:00 AM,30022.4,11.02
445,05/30/21 05:00:00 AM,30053.8,11.03
446,05/30/21 05:15:00 AM,30031.8,11.03
447,05/30/21 05:30:00 AM,30016.1,11.03
448,05/30/21 05:45:00 AM,30038.1,11.04
449,05/30/21 06:00:00 AM,30038.1,11.06
450,05/30/21 06:15:00 AM,30038.1,11.07
451,05/30/21 06:30:00 AM,30069.6,11.08
452,05/30/21 06:45:00 AM,30044.4,11.08
453,05/30/21 07:00:00 AM,30038.1,11.10
454,05/30/21 07:15:00 AM,30075.9,11.11
455,05/30/21 07:30:00 AM,30069.6,11.11
456,05/30/21 07:45:00 AM,30075.9,11.12
457,05/30/21 08:00:00 AM,30098.0,11.16
458,05/30/21 08:15:00 AM,30104.4,11.16
459,05/30/21 08:30:00 AM,30098.0,11.19
460,05/30/21 08:45:00 AM,30113.9,11.20
461,05/30/21 09:00:00 AM,30136.0,11.22
462,05/30/21 09:15:00 AM,30126.5,11.26
463,05/30/21 09:30:00 AM,30142.4,11.30
464,05/30/21 09:45:00 AM,30158.3,11.34
465,05/30/21 10:00:00 AM,30186.9,11.39
466,05/30/21 10:15:00 AM,30292.3,12.19
467,05/30/21 10:30:00 AM,30353.4,12.44
468,05/30/21 10:45:00 AM,30408.2,12.61
469,05/30/21 11:00:00 AM,30499.0,12.78
470,05/30/21 11:15:00 AM,30521.8,12.89
471,05/30/21 11:30:00 AM,30554.4,12.91
472,05/30/21 11:45:00 AM,30629.8,13.02
473,05/30/21 12:00:00 PM,30669.2,13.13
474,05/30/21 12:15:00 PM,30708.8,13.25
475,05/30/21 12:30:00 PM,30804.9,13.40
476,05/30/21 12:45:00 PM,30908.3,13.59
477,05/30/21 01:00:00 PM,30908.3,13.89
478,05/30/21 01:15:00 PM,30818.2,14.47
479,05/30/21 01:30:00 PM,30794.9,14.97
480,05/30/21 01:45:00 PM,30962.0,15.38
481,05/30/21 02:00:00 PM,31202.5,15.75
482,05/30/21 02:15:00 PM,31032.7,16.02
483,05/30/21 02:30:00 PM,30858.2,16.36
484,05/30/21 02:45:00 PM,30778.3,16.68
485,05/30/21 03:00:00 PM,30722.0,17.15
486,05/30/21 03:15:00 PM,30738.6,17.49
487,05/30/21 03:30:00 PM,31032.7,17.75
488,05/30/21 03:45:00 PM,31339.8,17.98
489,05/30/21 04:00:00 PM,31572.6,18.35
490,05/30/21 04:15:00 PM,31777.1,18.71
491,05/30/21 04:30:00 PM,31809.1,18.93
492,05/30/21 04:45:00 PM,31876.8,19.01
493,05/30/21 05:00:00 PM,31766.5,17.91
494,05/30/21 05:15:00 PM,31819.8,17.21
495,05/30/21 05:30:00 PM,31433.2,15.45
496,05/30/21 05:45:00 PM,31798.4,16.44
497,05/30/21 06:00:00 PM,31026.0,14.16
498,05/30/21 06:15:00 PM,30794.9,13.63
499,05/30/21 06:30:00 PM,30662.7,13.32
500,05/30/21 06:45:00 PM,30476.3,12.94
501,05/30/21 07:00:00 PM,30308.3,12.22
502,05/30/21 07:15:00 PM,30202.8,11.79
503,05/30/21 07:30:00 PM,30164.6,11.64
