"Plot Title: BO"
"#","Date Time, GMT-07:00","High Range, μS/cm (LGR S/N: 21076249, SEN S/N: 21076249)","Temp, °C (LGR S/N: 21076249, SEN S/N: 21076249)"
412,05/29/21 08:45:00 PM,36238.5,13.37
413,05/29/21 09:00:00 PM,36539.5,13.32
414,05/29/21 09:15:00 PM,36714.2,13.41
415,05/29/21 09:30:00 PM,36841.4,13.50
416,05/29/21 09:45:00 PM,36963.8,13.43
417,05/29/21 10:00:00 PM,37034.8,13.38
418,05/29/21 10:15:00 PM,37136.2,13.34
419,05/29/21 10:30:00 PM,37125.2,13.33
420,05/29/21 10:45:00 PM,37106.0,13.33
421,05/29/21 11:00:00 PM,37021.1,13.43
422,05/29/21 11:15:00 PM,37029.3,13.47
423,05/29/21 11:30:00 PM,37081.3,13.55
424,05/29/21 11:45:00 PM,37100.5,13.50
425,05/30/21 12:00:00 AM,37420.7,13.63
426,05/30/21 12:15:00 AM,37977.1,14.01
427,05/30/21 12:30:00 AM,38165.4,14.09
428,05/30/21 12:45:00 AM,38242.9,14.09
429,05/30/21 01:00:00 AM,38242.9,14.08
430,05/30/21 01:15:00 AM,38225.7,14.09
431,05/30/21 01:30:00 AM,38136.8,14.05
432,05/30/21 01:45:00 AM,38045.4,14.03
433,05/30/21 02:00:00 AM,38011.2,14.03
434,05/30/21 02:15:00 AM,38028.3,14.03
435,05/30/21 02:30:00 AM,38045.4,14.03
436,05/30/21 02:45:00 AM,38034.0,14.03
437,05/30/21 03:00:00 AM,38068.2,14.03
438,05/30/21 03:15:00 AM,38065.4,14.03
439,05/30/21 03:30:00 AM,38071.1,14.01
440,05/30/21 03:45:00 AM,38068.2,14.00
441,05/30/21 04:00:00 AM,37997.0,13.98
442,05/30/21 04:15:00 AM,38005.5,13.96
443,05/30/21 04:30:00 AM,38002.7,13.96
444,05/30/21 04:45:00 AM,38005.5,13.98
445,05/30/21 05:00:00 AM,37965.7,13.99
446,05/30/21 05:15:00 AM,37948.7,13.99
447,05/30/21 05:30:00 AM,38014.1,13.99
448,05/30/21 05:45:00 AM,37943.0,13.92
449,05/30/21 06:00:00 AM,37448.5,13.60
450,05/30/21 06:15:00 AM,37529.3,13.66
451,05/30/21 06:30:00 AM,37596.3,13.70
452,05/30/21 06:45:00 AM,37733.9,13.79
453,05/30/21 07:00:00 AM,37669.2,13.77
454,05/30/21 07:15:00 AM,37638.4,13.75
455,05/30/21 07:30:00 AM,37490.2,13.68
456,05/30/21 07:45:00 AM,37548.8,13.71
457,05/30/21 08:00:00 AM,37719.8,13.80
458,05/30/21 08:15:00 AM,37804.3,13.86
459,05/30/21 08:30:00 AM,37756.4,13.82
460,05/30/21 08:45:00 AM,37728.2,13.79
461,05/30/21 09:00:00 AM,37537.7,13.68
462,05/30/21 09:15:00 AM,37509.8,13.65
463,05/30/21 09:30:00 AM,37420.7,13.47
464,05/30/21 09:45:00 AM,37434.6,13.42
465,05/30/21 10:00:00 AM,37582.4,13.52
466,05/30/21 10:15:00 AM,37680.4,13.63
467,05/30/21 10:30:00 AM,37858.0,13.86
468,05/30/21 10:45:00 AM,38093.9,14.28
469,05/30/21 11:00:00 AM,38217.1,14.68
470,05/30/21 11:15:00 AM,38387.0,15.04
471,05/30/21 11:30:00 AM,38607.7,15.29
472,05/30/21 11:45:00 AM,38815.7,15.54
473,05/30/21 12:00:00 PM,39150.5,16.07
474,05/30/21 12:15:00 PM,39447.6,16.76
475,05/30/21 12:30:00 PM,39073.1,17.03
476,05/30/21 12:45:00 PM,38654.5,17.10
477,05/30/21 01:00:00 PM,38335.0,17.20
478,05/30/21 01:15:00 PM,38045.4,17.34
479,05/30/21 01:30:00 PM,37733.9,17.46
480,05/30/21 01:45:00 PM,3143.0,15.56
481,05/30/21 02:00:00 PM,2374.7,14.71
482,05/30/21 02:15:00 PM,1744.7,14.05
483,05/30/21 02:30:00 PM,1671.2,14.34
484,05/30/21 02:45:00 PM,1548.1,14.35
485,05/30/21 03:00:00 PM,1509.8,14.75
486,05/30/21 03:15:00 PM,1421.0,14.65
487,05/30/21 03:30:00 PM,1341.4,14.62
488,05/30/21 03:45:00 PM,1304.1,15.14
489,05/30/21 04:00:00 PM,1158.6,15.97
490,05/30/21 04:15:00 PM,921.0,15.66
491,05/30/21 04:30:00 PM,810.3,16.00
492,05/30/21 04:45:00 PM,770.1,16.38
493,05/30/21 05:00:00 PM,25966.3,18.18
494,05/30/21 05:15:00 PM,29970.4,18.47
495,05/30/21 05:30:00 PM,36708.9,17.89
496,05/30/21 05:45:00 PM,37739.5,17.56
497,05/30/21 06:00:00 PM,38136.8,16.76
498,05/30/21 06:15:00 PM,38062.5,16.91
499,05/30/21 06:30:00 PM,37702.9,16.72
500,05/30/21 06:45:00 PM,38051.1,16.33
501,05/30/21 07:00:00 PM,38759.9,15.72
502,05/30/21 07:15:00 PM,38363.9,14.87
503,05/30/21 07:30:00 PM,37641.2,14.11
504,05/30/21 07:45:00 PM,36800.8,13.58
505,05/30/21 08:00:00 PM,36483.3,13.42
506,05/30/21 08:15:00 PM,36339.3,13.34
507,05/30/21 08:30:00 PM,36288.9,13.28
508,05/30/21 08:45:00 PM,36267.7,13.27
509,05/30/21 09:00:00 PM,36238.5,13.27
510,05/30/21 09:15:00 PM,36206.8,13.27
511,05/30/21 09:30:00 PM,36175.1,13.27
512,05/30/21 09:45:00 PM,36214.7,13.27
513,05/30/21 10:00:00 PM,36222.7,13.26
514,05/30/21 10:15:00 PM,36212.1,13.28
515,05/30/21 10:30:00 PM,36217.4,13.28
516,05/30/21 10:45:00 PM,36217.4,13.27
517,05/30/21 11:00:00 PM,36257.1,13.28
518,05/30/21 11:15:00 PM,36291.5,13.29
519,05/30/21 11:30:00 PM,36265.0,13.31
520,05/30/21 11:45:00 PM,36283.6,13.32
521,05/31/21 12:00:00 AM,36280.9,13.32
522,05/31/21 12:15:00 AM,36318.1,13.36
523,05/31/21 12:30:00 AM,36350.0,13.37
524,05/31/21 12:45:00 AM,36379.2,13.39
525,05/31/21 01:00:00 AM,37138.9,13.90
526,05/31/21 01:15:00 AM,37204.9,13.94
527,05/31/21 01:30:00 AM,37188.4,13.98
528,05/31/21 01:45:00 AM,37249.0,14.01
529,05/31/21 02:00:00 AM,37379.0,14.11
530,05/31/21 02:15:00 AM,37370.7,14.06
531,05/31/21 02:30:00 AM,37376.3,14.11
532,05/31/21 02:45:00 AM,37448.5,14.17
