"Plot Title: BV_B_depth"
"#","Date Time, GMT-07:00","Abs Pres, kPa (LGR S/N: 10777830, SEN S/N: 10777830)","Temp, °C (LGR S/N: 10777830, SEN S/N: 10777830)"
224,04/03/21 07:45:00 PM,109.766,12.013
225,04/03/21 08:00:00 PM,111.073,12.110
226,04/03/21 08:15:00 PM,112.312,11.625
227,04/03/21 08:30:00 PM,113.548,11.431
228,04/03/21 08:45:00 PM,114.956,10.944
229,04/03/21 09:00:00 PM,116.425,10.455
230,04/03/21 09:15:00 PM,117.904,10.161
231,04/03/21 09:30:00 PM,119.471,10.063
232,04/03/21 09:45:00 PM,121.090,10.063
233,04/03/21 10:00:00 PM,122.482,10.063
234,04/03/21 10:15:00 PM,123.615,10.063
235,04/03/21 10:30:00 PM,124.407,9.965
236,04/03/21 10:45:00 PM,125.077,9.866
237,04/03/21 11:00:00 PM,125.850,9.669
238,04/03/21 11:15:00 PM,126.679,9.669
239,04/03/21 11:30:00 PM,127.555,9.669
240,04/03/21 11:45:00 PM,128.155,9.669
241,04/04/21 12:00:00 AM,128.786,9.669
242,04/04/21 12:15:00 AM,129.232,9.669
243,04/04/21 12:30:00 AM,129.479,9.669
244,04/04/21 12:45:00 AM,129.556,9.669
245,04/04/21 01:00:00 AM,129.504,9.571
246,04/04/21 01:15:00 AM,129.366,8.978
247,04/04/21 01:30:00 AM,128.986,8.779
248,04/04/21 01:45:00 AM,128.812,8.680
249,04/04/21 02:00:00 AM,128.545,8.581
250,04/04/21 02:15:00 AM,128.361,8.581
251,04/04/21 02:30:00 AM,128.038,8.581
252,04/04/21 02:45:00 AM,127.607,8.581
253,04/04/21 03:00:00 AM,127.269,8.581
254,04/04/21 03:15:00 AM,126.809,8.581
255,04/04/21 03:30:00 AM,126.409,8.581
256,04/04/21 03:45:00 AM,126.026,8.581
257,04/04/21 04:00:00 AM,125.519,8.581
258,04/04/21 04:15:00 AM,125.090,8.581
259,04/04/21 04:30:00 AM,124.722,8.581
260,04/04/21 04:45:00 AM,124.461,8.581
261,04/04/21 05:00:00 AM,124.278,8.581
262,04/04/21 05:15:00 AM,124.094,8.581
263,04/04/21 05:30:00 AM,124.124,8.581
264,04/04/21 05:45:00 AM,124.129,8.680
265,04/04/21 06:00:00 AM,124.175,8.680
266,04/04/21 06:15:00 AM,124.175,8.680
267,04/04/21 06:30:00 AM,124.145,8.680
268,04/04/21 06:45:00 AM,124.191,8.680
269,04/04/21 07:00:00 AM,124.344,8.680
270,04/04/21 07:15:00 AM,124.237,8.680
271,04/04/21 07:30:00 AM,124.420,8.680
272,04/04/21 07:45:00 AM,124.635,8.680
273,04/04/21 08:00:00 AM,124.594,8.779
274,04/04/21 08:15:00 AM,124.686,8.779
275,04/04/21 08:30:00 AM,124.487,8.779
276,04/04/21 08:45:00 AM,124.706,8.879
277,04/04/21 09:00:00 AM,124.558,8.978
278,04/04/21 09:15:00 AM,124.589,8.978
279,04/04/21 09:30:00 AM,124.696,8.978
280,04/04/21 09:45:00 AM,124.849,8.978
281,04/04/21 10:00:00 AM,124.722,8.879
282,04/04/21 10:15:00 AM,124.374,8.978
283,04/04/21 10:30:00 AM,123.884,8.978
284,04/04/21 10:45:00 AM,123.490,9.077
285,04/04/21 11:00:00 AM,123.000,9.077
286,04/04/21 11:15:00 AM,122.531,9.176
287,04/04/21 11:30:00 AM,122.015,9.275
288,04/04/21 11:45:00 AM,121.393,9.373
289,04/04/21 12:00:00 PM,121.066,9.571
290,04/04/21 12:15:00 PM,120.506,9.669
291,04/04/21 12:30:00 PM,119.442,9.768
292,04/04/21 12:45:00 PM,118.708,10.063
293,04/04/21 01:00:00 PM,117.680,10.259
294,04/04/21 01:15:00 PM,116.557,10.357
295,04/04/21 01:30:00 PM,115.318,10.553
296,04/04/21 01:45:00 PM,114.274,10.651
297,04/04/21 02:00:00 PM,113.184,10.748
298,04/04/21 02:15:00 PM,112.260,11.139
299,04/04/21 02:30:00 PM,111.352,11.528
300,04/04/21 02:45:00 PM,110.478,12.013
301,04/04/21 03:00:00 PM,109.616,12.401
302,04/04/21 03:15:00 PM,108.826,12.690
303,04/04/21 03:30:00 PM,107.934,13.076
304,04/04/21 03:45:00 PM,107.099,13.365
305,04/04/21 04:00:00 PM,106.283,13.365
306,04/04/21 04:15:00 PM,105.520,13.173
307,04/04/21 04:30:00 PM,104.664,13.269
308,04/04/21 04:45:00 PM,103.530,13.173
309,04/04/21 05:00:00 PM,102.450,13.269
310,04/04/21 05:15:00 PM,102.433,14.421
311,04/04/21 05:30:00 PM,102.519,14.709
312,04/04/21 05:45:00 PM,102.518,15.091
313,04/04/21 06:00:00 PM,102.500,14.613
314,04/04/21 06:15:00 PM,102.505,14.325
315,04/04/21 06:30:00 PM,102.494,14.038
316,04/04/21 06:45:00 PM,102.517,13.461
317,04/04/21 07:00:00 PM,103.015,12.690
318,04/04/21 07:15:00 PM,103.809,12.594
319,04/04/21 07:30:00 PM,104.427,12.594
320,04/04/21 07:45:00 PM,104.868,12.690
321,04/04/21 08:00:00 PM,105.384,12.787
322,04/04/21 08:15:00 PM,106.883,12.883
323,04/04/21 08:30:00 PM,108.549,12.594
324,04/04/21 08:45:00 PM,109.881,12.594
325,04/04/21 09:00:00 PM,111.080,10.846
326,04/04/21 09:15:00 PM,112.421,10.651
327,04/04/21 09:30:00 PM,113.713,11.041
328,04/04/21 09:45:00 PM,114.893,11.236
329,04/04/21 10:00:00 PM,116.303,11.139
330,04/04/21 10:15:00 PM,117.716,11.041
331,04/04/21 10:30:00 PM,119.196,11.041
332,04/04/21 10:45:00 PM,120.663,11.041
333,04/04/21 11:00:00 PM,122.088,10.455
334,04/04/21 11:15:00 PM,123.334,10.259
335,04/04/21 11:30:00 PM,124.315,10.259
336,04/04/21 11:45:00 PM,125.097,10.259
337,04/05/21 12:00:00 AM,125.838,10.357
338,04/05/21 12:15:00 AM,126.688,10.455
339,04/05/21 12:30:00 AM,127.533,10.455
340,04/05/21 12:45:00 AM,128.267,10.357
341,04/05/21 01:00:00 AM,128.898,10.357
342,04/05/21 01:15:00 AM,129.375,10.357
343,04/05/21 01:30:00 AM,129.837,10.357
344,04/05/21 01:45:00 AM,130.053,10.357
345,04/05/21 02:00:00 AM,130.141,10.259
346,04/05/21 02:15:00 AM,130.264,10.259
347,04/05/21 02:30:00 AM,130.218,10.259
348,04/05/21 02:45:00 AM,129.925,10.259
349,04/05/21 03:00:00 AM,129.632,10.259
350,04/05/21 03:15:00 AM,129.011,9.866
351,04/05/21 03:30:00 AM,128.463,9.669
352,04/05/21 03:45:00 AM,128.053,9.472
353,04/05/21 04:00:00 AM,127.586,9.373
354,04/05/21 04:15:00 AM,127.151,9.275
355,04/05/21 04:30:00 AM,126.613,9.275
356,04/05/21 04:45:00 AM,126.235,9.373
357,04/05/21 05:00:00 AM,125.928,9.373
358,04/05/21 05:15:00 AM,125.426,9.472
359,04/05/21 05:30:00 AM,125.012,9.472
360,04/05/21 05:45:00 AM,124.399,9.472
361,04/05/21 06:00:00 AM,123.847,9.472
362,04/05/21 06:15:00 AM,123.341,9.472
363,04/05/21 06:30:00 AM,122.994,9.571
364,04/05/21 06:45:00 AM,122.780,9.571
365,04/05/21 07:00:00 AM,122.728,9.768
366,04/05/21 07:15:00 AM,122.728,9.768
367,04/05/21 07:30:00 AM,122.713,9.768
368,04/05/21 07:45:00 AM,122.636,9.768
369,04/05/21 08:00:00 AM,122.590,9.768
370,04/05/21 08:15:00 AM,122.503,9.866
371,04/05/21 08:30:00 AM,122.411,9.866
372,04/05/21 08:45:00 AM,122.304,9.866
373,04/05/21 09:00:00 AM,122.182,9.866
374,04/05/21 09:15:00 AM,122.131,9.768
375,04/05/21 09:30:00 AM,122.055,9.768
376,04/05/21 09:45:00 AM,121.958,9.669
377,04/05/21 10:00:00 AM,121.958,9.669
378,04/05/21 10:15:00 AM,122.060,9.571
379,04/05/21 10:30:00 AM,122.259,9.571
380,04/05/21 10:45:00 AM,122.402,9.669
381,04/05/21 11:00:00 AM,122.489,9.571
382,04/05/21 11:15:00 AM,122.351,9.571
383,04/05/21 11:30:00 AM,122.071,9.472
384,04/05/21 11:45:00 AM,121.643,9.472
385,04/05/21 12:00:00 PM,121.133,9.373
386,04/05/21 12:15:00 PM,120.684,9.571
387,04/05/21 12:30:00 PM,120.246,9.669
388,04/05/21 12:45:00 PM,119.889,9.866
389,04/05/21 01:00:00 PM,119.538,9.866
390,04/05/21 01:15:00 PM,119.187,9.866
391,04/05/21 01:30:00 PM,118.714,9.866
392,04/05/21 01:45:00 PM,118.124,9.965
393,04/05/21 02:00:00 PM,117.427,10.063
394,04/05/21 02:15:00 PM,116.603,10.357
395,04/05/21 02:30:00 PM,115.627,10.651
396,04/05/21 02:45:00 PM,114.621,10.944
397,04/05/21 03:00:00 PM,113.715,11.431
398,04/05/21 03:15:00 PM,112.726,11.722
399,04/05/21 03:30:00 PM,111.782,12.013
400,04/05/21 03:45:00 PM,110.904,12.401
401,04/05/21 04:00:00 PM,110.106,12.883
402,04/05/21 04:15:00 PM,109.334,13.269
403,04/05/21 04:30:00 PM,108.577,13.654
404,04/05/21 04:45:00 PM,107.847,13.942
405,04/05/21 05:00:00 PM,107.114,14.134
406,04/05/21 05:15:00 PM,106.445,14.038
407,04/05/21 05:30:00 PM,105.792,13.942
408,04/05/21 05:45:00 PM,105.094,13.846
409,04/05/21 06:00:00 PM,104.396,13.750
410,04/05/21 06:15:00 PM,103.628,13.750
411,04/05/21 06:30:00 PM,102.924,13.461
412,04/05/21 06:45:00 PM,102.717,13.558
413,04/05/21 07:00:00 PM,102.961,13.654
414,04/05/21 07:15:00 PM,103.267,13.365
415,04/05/21 07:30:00 PM,103.568,12.980
416,04/05/21 07:45:00 PM,103.948,13.076
417,04/05/21 08:00:00 PM,104.265,13.076
418,04/05/21 08:15:00 PM,104.566,13.461
419,04/05/21 08:30:00 PM,104.936,13.654
420,04/05/21 08:45:00 PM,105.479,13.654
421,04/05/21 09:00:00 PM,106.358,13.750
