MiniDOT Logger Concatenated Data File
Sensor:             7450-914536
Concatenation Date: 2021Jun23 15:46:56 PDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

"            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q"
"                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)"
"                1622538960,           2021-06-01 09:16:00,           2021-06-01 02:16:00,      3.510000,     11.020000,         14.240000,                   129.196399,      0.961000"
"                1622539860,           2021-06-01 09:31:00,           2021-06-01 02:31:00,      3.510000,     11.020000,         14.052000,                   127.490717,      0.961000"
"                1622540760,           2021-06-01 09:46:00,           2021-06-01 02:46:00,      3.500000,     11.011000,         13.898000,                   126.067243,      0.962000"
"                1622541660,           2021-06-01 10:01:00,           2021-06-01 03:01:00,      3.500000,     11.038000,         13.689000,                   124.249043,      0.961000"
"                1622542560,           2021-06-01 10:16:00,           2021-06-01 03:16:00,      3.500000,     11.038000,         13.535000,                   122.851252,      0.961000"
"                1622543460,           2021-06-01 10:31:00,           2021-06-01 03:31:00,      3.500000,     11.047000,         13.380000,                   121.469676,      0.961000"
"                1622544360,           2021-06-01 10:46:00,           2021-06-01 03:46:00,      3.500000,     11.065000,         13.180000,                   119.703814,      0.961000"
"                1622545260,           2021-06-01 11:01:00,           2021-06-01 04:01:00,      3.500000,     11.065000,         12.994000,                   118.014519,      0.961000"
"                1622546160,           2021-06-01 11:16:00,           2021-06-01 04:16:00,      3.500000,     11.065000,         12.822000,                   116.452375,      0.961000"
"                1622547060,           2021-06-01 11:31:00,           2021-06-01 04:31:00,      3.500000,     11.083000,         12.663000,                   115.056179,      0.961000"
"                1622547960,           2021-06-01 11:46:00,           2021-06-01 04:46:00,      3.500000,     11.092000,         12.544000,                   113.998659,      0.961000"
"                1622548860,           2021-06-01 12:01:00,           2021-06-01 05:01:00,      3.500000,     11.110000,         12.393000,                   112.673250,      0.961000"
"                1622549760,           2021-06-01 12:16:00,           2021-06-01 05:16:00,      3.500000,     11.128000,         12.260000,                   111.510422,      0.961000"
"                1622550660,           2021-06-01 12:31:00,           2021-06-01 05:31:00,      3.500000,     11.155000,         12.058000,                   109.741549,      0.960000"
"                1622551560,           2021-06-01 12:46:00,           2021-06-01 05:46:00,      3.500000,     11.164000,         11.928000,                   108.580960,      0.960000"
"                1622552460,           2021-06-01 13:01:00,           2021-06-01 06:01:00,      3.500000,     11.137000,         11.780000,                   107.166875,      0.960000"
"                1622553360,           2021-06-01 13:16:00,           2021-06-01 06:16:00,      3.500000,     11.164000,         11.643000,                   105.986596,      0.960000"
"                1622554260,           2021-06-01 13:31:00,           2021-06-01 06:31:00,      3.500000,     11.164000,         11.570000,                   105.322075,      0.961000"
"                1622555160,           2021-06-01 13:46:00,           2021-06-01 06:46:00,      3.500000,     11.200000,         11.381000,                   103.687714,      0.960000"
"                1622556060,           2021-06-01 14:01:00,           2021-06-01 07:01:00,      3.500000,     11.182000,         11.231000,                   102.278634,      0.960000"
"                1622556960,           2021-06-01 14:16:00,           2021-06-01 07:16:00,      3.500000,     11.164000,         11.140000,                   101.407771,      0.960000"
"                1622557860,           2021-06-01 14:31:00,           2021-06-01 07:31:00,      3.500000,     11.191000,         11.019000,                   100.368833,      0.960000"
"                1622558760,           2021-06-01 14:46:00,           2021-06-01 07:46:00,      3.500000,     11.200000,         10.901000,                    99.314627,      0.960000"
"                1622559660,           2021-06-01 15:01:00,           2021-06-01 08:01:00,      3.500000,     11.200000,         10.778000,                    98.194023,      0.959000"
"                1622560560,           2021-06-01 15:16:00,           2021-06-01 08:16:00,      3.500000,     11.200000,         10.658000,                    97.100751,      0.959000"
"                1622561460,           2021-06-01 15:31:00,           2021-06-01 08:31:00,      3.500000,     11.200000,         10.642000,                    96.954982,      0.960000"
"                1622562360,           2021-06-01 15:46:00,           2021-06-01 08:46:00,      3.500000,     11.254000,         10.545000,                    96.190961,      0.960000"
"                1622563260,           2021-06-01 16:01:00,           2021-06-01 09:01:00,      3.510000,     11.227000,         10.480000,                    95.538546,      0.960000"
"                1622564160,           2021-06-01 16:16:00,           2021-06-01 09:16:00,      3.510000,     11.290000,         10.404000,                    94.983523,      0.961000"
"                1622565060,           2021-06-01 16:31:00,           2021-06-01 09:31:00,      3.510000,     11.326000,         10.317000,                    94.267368,      0.961000"
"                1622565960,           2021-06-01 16:46:00,           2021-06-01 09:46:00,      3.510000,     11.343000,         10.245000,                    93.646131,      0.960000"
"                1622566860,           2021-06-01 17:01:00,           2021-06-01 10:01:00,      3.510000,     11.370000,         10.141000,                    92.753102,      0.961000"
"                1622567760,           2021-06-01 17:16:00,           2021-06-01 10:16:00,      3.510000,     11.406000,         10.057000,                    92.060984,      0.961000"
"                1622568660,           2021-06-01 17:31:00,           2021-06-01 10:31:00,      3.500000,     11.433000,          9.870000,                    90.405280,      0.960000"
"                1622569560,           2021-06-01 17:46:00,           2021-06-01 10:46:00,      3.500000,     11.478000,          9.899000,                    90.764665,      0.961000"
"                1622570460,           2021-06-01 18:01:00,           2021-06-01 11:01:00,      3.510000,     11.523000,          9.839000,                    90.307731,      0.961000"
"                1622571360,           2021-06-01 18:16:00,           2021-06-01 11:16:00,      3.500000,     11.567000,          9.775000,                    89.810871,      0.961000"
"                1622572260,           2021-06-01 18:31:00,           2021-06-01 11:31:00,      3.500000,     11.612000,          9.990000,                    91.880935,      0.961000"
"                1622573160,           2021-06-01 18:46:00,           2021-06-01 11:46:00,      3.500000,     11.710000,         10.246000,                    94.447005,      0.961000"
"                1622574060,           2021-06-01 19:01:00,           2021-06-01 12:01:00,      3.500000,     11.737000,         10.373000,                    95.676712,      0.961000"
"                1622574960,           2021-06-01 19:16:00,           2021-06-01 12:16:00,      3.500000,     11.870000,         10.617000,                    98.225013,      0.960000"
"                1622575860,           2021-06-01 19:31:00,           2021-06-01 12:31:00,      3.500000,     12.172000,         11.052000,                   102.954027,      0.959000"
"                1622576760,           2021-06-01 19:46:00,           2021-06-01 12:46:00,      3.500000,     12.835000,         11.327000,                   107.104784,      0.958000"
"                1622577660,           2021-06-01 20:01:00,           2021-06-01 13:01:00,      3.500000,     13.343000,         11.525000,                   110.219360,      0.958000"
"                1622578560,           2021-06-01 20:16:00,           2021-06-01 13:16:00,      3.500000,     13.988000,         11.624000,                   112.761437,      0.958000"
"                1622579460,           2021-06-01 20:31:00,           2021-06-01 13:31:00,      3.500000,     14.551000,         11.633000,                   114.246197,      0.958000"
"                1622580360,           2021-06-01 20:46:00,           2021-06-01 13:46:00,      3.500000,     14.913000,         11.759000,                   116.393801,      0.958000"
"                1622581260,           2021-06-01 21:01:00,           2021-06-01 14:01:00,      3.500000,     15.197000,         11.860000,                   118.114756,      0.958000"
"                1622582160,           2021-06-01 21:16:00,           2021-06-01 14:16:00,      3.500000,     15.566000,         11.999000,                   120.448503,      0.958000"
"                1622583060,           2021-06-01 21:31:00,           2021-06-01 14:31:00,      3.500000,     15.925000,         12.231000,                   123.720422,      0.957000"
"                1622583960,           2021-06-01 21:46:00,           2021-06-01 14:46:00,      3.500000,     16.317000,         12.307000,                   125.526995,      0.957000"
"                1622584860,           2021-06-01 22:01:00,           2021-06-01 15:01:00,      3.500000,     16.683000,         12.301000,                   126.435855,      0.958000"
"                1622585760,           2021-06-01 22:16:00,           2021-06-01 15:16:00,      3.500000,     17.098000,         12.500000,                   129.600829,      0.959000"
"                1622586660,           2021-06-01 22:31:00,           2021-06-01 15:31:00,      3.500000,     17.614000,         12.815000,                   134.296621,      0.956000"
"                1622587560,           2021-06-01 22:46:00,           2021-06-01 15:46:00,      3.500000,     18.036000,         13.195000,                   139.485245,      0.957000"
"                1622588460,           2021-06-01 23:01:00,           2021-06-01 16:01:00,      3.500000,     18.424000,         13.620000,                   145.124718,      0.957000"
"                1622589360,           2021-06-01 23:16:00,           2021-06-01 16:16:00,      3.500000,     18.836000,         14.024000,                   150.685284,      0.959000"
"                1622590260,           2021-06-01 23:31:00,           2021-06-01 16:31:00,      3.500000,     19.172000,         14.250000,                   154.155851,      0.958000"
"                1622591160,           2021-06-01 23:46:00,           2021-06-01 16:46:00,      3.500000,     19.482000,         14.441000,                   157.197808,      0.959000"
"                1622592060,           2021-06-02 00:01:00,           2021-06-01 17:01:00,      3.500000,     19.751000,         14.559000,                   159.336877,      0.960000"
"                1622592960,           2021-06-02 00:16:00,           2021-06-01 17:16:00,      3.500000,     19.683000,         14.571000,                   159.251917,      0.960000"
"                1622593860,           2021-06-02 00:31:00,           2021-06-01 17:31:00,      3.500000,     19.474000,         14.707000,                   160.067698,      0.960000"
"                1622594760,           2021-06-02 00:46:00,           2021-06-01 17:46:00,      3.500000,     19.600000,         14.888000,                   162.446864,      0.960000"
"                1622595660,           2021-06-02 01:01:00,           2021-06-01 18:01:00,      3.500000,     19.264000,         15.317000,                   166.005612,      0.959000"
"                1622596560,           2021-06-02 01:16:00,           2021-06-01 18:16:00,      3.500000,     18.743000,         15.753000,                   168.944438,      0.960000"
"                1622597460,           2021-06-02 01:31:00,           2021-06-01 18:31:00,      3.510000,     19.012000,         15.840000,                   170.804524,      0.960000"
"                1622598360,           2021-06-02 01:46:00,           2021-06-01 18:46:00,      3.510000,     18.146000,         16.314000,                   172.845610,      0.960000"
"                1622599260,           2021-06-02 02:01:00,           2021-06-01 19:01:00,      3.510000,     17.234000,         16.772000,                   174.386049,      0.960000"
"                1622600160,           2021-06-02 02:16:00,           2021-06-01 19:16:00,      3.510000,     16.470000,         17.112000,                   175.100138,      0.961000"
"                1622601060,           2021-06-02 02:31:00,           2021-06-01 19:31:00,      3.510000,     15.840000,         17.267000,                   174.345742,      0.960000"
"                1622601960,           2021-06-02 02:46:00,           2021-06-01 19:46:00,      3.510000,     15.120000,         17.455000,                   173.547915,      0.962000"
"                1622602860,           2021-06-02 03:01:00,           2021-06-01 20:01:00,      3.510000,     14.819000,         17.400000,                   171.880032,      0.960000"
"                1622603760,           2021-06-02 03:16:00,           2021-06-01 20:16:00,      3.510000,     14.620000,         17.343000,                   170.579074,      0.962000"
"                1622604660,           2021-06-02 03:31:00,           2021-06-01 20:31:00,      3.510000,     14.153000,         17.345000,                   168.869487,      0.961000"
"                1622605560,           2021-06-02 03:46:00,           2021-06-01 20:46:00,      3.510000,     13.780000,         17.243000,                   166.505999,      0.961000"
"                1622606460,           2021-06-02 04:01:00,           2021-06-01 21:01:00,      3.510000,     13.536000,         16.999000,                   163.267310,      0.962000"
"                1622607360,           2021-06-02 04:16:00,           2021-06-01 21:16:00,      3.510000,     13.370000,         16.828000,                   161.031147,      0.963000"
"                1622608260,           2021-06-02 04:31:00,           2021-06-01 21:31:00,      3.510000,     13.448000,         16.606000,                   159.182047,      0.962000"
"                1622609160,           2021-06-02 04:46:00,           2021-06-01 21:46:00,      3.510000,     13.492000,         16.510000,                   158.416237,      0.962000"
"                1622610060,           2021-06-02 05:01:00,           2021-06-01 22:01:00,      3.510000,     13.413000,         16.461000,                   157.669651,      0.961000"
"                1622610960,           2021-06-02 05:16:00,           2021-06-01 22:16:00,      3.510000,     13.370000,         16.447000,                   157.385267,      0.962000"
"                1622611860,           2021-06-02 05:31:00,           2021-06-01 22:31:00,      3.510000,     13.300000,         16.370000,                   156.404993,      0.961000"
"                1622612760,           2021-06-02 05:46:00,           2021-06-01 22:46:00,      3.510000,     13.335000,         16.275000,                   155.618333,      0.961000"
"                1622613660,           2021-06-02 06:01:00,           2021-06-01 23:01:00,      3.510000,     13.361000,         16.213000,                   155.115061,      0.962000"
"                1622614560,           2021-06-02 06:16:00,           2021-06-01 23:16:00,      3.510000,     13.413000,         16.113000,                   154.336376,      0.962000"
"                1622615460,           2021-06-02 06:31:00,           2021-06-01 23:31:00,      3.510000,     13.431000,         16.048000,                   153.775175,      0.962000"
"                1622616360,           2021-06-02 06:46:00,           2021-06-01 23:46:00,      3.510000,     13.413000,         15.955000,                   152.822992,      0.961000"
"                1622617260,           2021-06-02 07:01:00,           2021-06-02 00:01:00,      3.510000,     13.396000,         15.874000,                   151.989795,      0.961000"
"                1622618160,           2021-06-02 07:16:00,           2021-06-02 00:16:00,      3.510000,     13.422000,         15.788000,                   151.253602,      0.962000"
"                1622619060,           2021-06-02 07:31:00,           2021-06-02 00:31:00,      3.510000,     13.387000,         15.671000,                   150.016146,      0.961000"
"                1622619960,           2021-06-02 07:46:00,           2021-06-02 00:46:00,      3.510000,     13.396000,         15.587000,                   149.241838,      0.962000"
"                1622620860,           2021-06-02 08:01:00,           2021-06-02 01:01:00,      3.510000,     13.387000,         15.520000,                   148.570646,      0.963000"
"                1622621760,           2021-06-02 08:16:00,           2021-06-02 01:16:00,      3.510000,     13.396000,         15.370000,                   147.164114,      0.962000"
"                1622622660,           2021-06-02 08:31:00,           2021-06-02 01:31:00,      3.510000,     13.378000,         15.233000,                   145.794105,      0.961000"
"                1622623560,           2021-06-02 08:46:00,           2021-06-02 01:46:00,      3.510000,     13.221000,         15.096000,                   143.979459,      0.961000"
"                1622624460,           2021-06-02 09:01:00,           2021-06-02 02:01:00,      3.510000,     13.046000,         14.917000,                   141.718178,      0.961000"
"                1622625360,           2021-06-02 09:16:00,           2021-06-02 02:16:00,      3.510000,     12.844000,         14.766000,                   139.651123,      0.961000"
"                1622626260,           2021-06-02 09:31:00,           2021-06-02 02:31:00,      3.510000,     12.791000,         14.581000,                   137.737695,      0.961000"
"                1622627160,           2021-06-02 09:46:00,           2021-06-02 02:46:00,      3.510000,     12.835000,         14.352000,                   135.708295,      0.960000"
"                1622628060,           2021-06-02 10:01:00,           2021-06-02 03:01:00,      3.510000,     12.861000,         14.203000,                   134.377663,      0.961000"
"                1622628960,           2021-06-02 10:16:00,           2021-06-02 03:16:00,      3.510000,     12.879000,         14.017000,                   132.671359,      0.960000"
"                1622629860,           2021-06-02 10:31:00,           2021-06-02 03:31:00,      3.510000,     12.896000,         13.832000,                   130.970176,      0.960000"
"                1622630760,           2021-06-02 10:46:00,           2021-06-02 03:46:00,      3.510000,     12.896000,         13.673000,                   129.464663,      0.960000"
"                1622631660,           2021-06-02 11:01:00,           2021-06-02 04:01:00,      3.510000,     12.896000,         13.475000,                   127.589873,      0.961000"
"                1622632560,           2021-06-02 11:16:00,           2021-06-02 04:16:00,      3.510000,     12.773000,         13.301000,                   125.595598,      0.960000"
"                1622633460,           2021-06-02 11:31:00,           2021-06-02 04:31:00,      3.510000,     12.773000,         13.089000,                   123.593773,      0.960000"
"                1622634360,           2021-06-02 11:46:00,           2021-06-02 04:46:00,      3.510000,     12.888000,         12.837000,                   121.527112,      0.960000"
"                1622635260,           2021-06-02 12:01:00,           2021-06-02 05:01:00,      3.510000,     13.002000,         12.600000,                   119.588035,      0.959000"
"                1622636160,           2021-06-02 12:16:00,           2021-06-02 05:16:00,      3.510000,     13.133000,         12.391000,                   117.948799,      0.960000"
"                1622637060,           2021-06-02 12:31:00,           2021-06-02 05:31:00,      3.510000,     13.212000,         12.211000,                   116.440177,      0.960000"
"                1622637960,           2021-06-02 12:46:00,           2021-06-02 05:46:00,      3.510000,     13.221000,         12.060000,                   115.023336,      0.960000"
"                1622638860,           2021-06-02 13:01:00,           2021-06-02 06:01:00,      3.510000,     13.265000,         11.905000,                   113.656244,      0.960000"
"                1622639760,           2021-06-02 13:16:00,           2021-06-02 06:16:00,      3.510000,     13.238000,         11.765000,                   112.252216,      0.959000"
"                1622640660,           2021-06-02 13:31:00,           2021-06-02 06:31:00,      3.510000,     13.221000,         11.660000,                   111.208300,      0.960000"
"                1622641560,           2021-06-02 13:46:00,           2021-06-02 06:46:00,      3.510000,     13.195000,         11.510000,                   109.714123,      0.959000"
"                1622642460,           2021-06-02 14:01:00,           2021-06-02 07:01:00,      3.510000,     13.081000,         11.247000,                   106.935055,      0.959000"
"                1622643360,           2021-06-02 14:16:00,           2021-06-02 07:16:00,      3.510000,     13.063000,         11.102000,                   105.514012,      0.959000"
"                1622644260,           2021-06-02 14:31:00,           2021-06-02 07:31:00,      3.510000,     13.160000,         10.935000,                   104.151935,      0.960000"
"                1622645160,           2021-06-02 14:46:00,           2021-06-02 07:46:00,      3.500000,     13.335000,         10.748000,                   102.770251,      0.960000"
"                1622646060,           2021-06-02 15:01:00,           2021-06-02 08:01:00,      3.500000,     13.387000,         10.601000,                   101.481792,      0.959000"
"                1622646960,           2021-06-02 15:16:00,           2021-06-02 08:16:00,      3.500000,     13.457000,         10.514000,                   100.805375,      0.960000"
"                1622647860,           2021-06-02 15:31:00,           2021-06-02 08:31:00,      3.510000,     13.536000,         10.455000,                   100.415302,      0.960000"
"                1622648760,           2021-06-02 15:46:00,           2021-06-02 08:46:00,      3.510000,     13.649000,         10.401000,                   100.146653,      0.960000"
"                1622649660,           2021-06-02 16:01:00,           2021-06-02 09:01:00,      3.510000,     13.762000,         10.341000,                    99.817623,      0.960000"
"                1622650560,           2021-06-02 16:16:00,           2021-06-02 09:16:00,      3.510000,     13.832000,         10.306000,                    99.633378,      0.960000"
"                1622651460,           2021-06-02 16:31:00,           2021-06-02 09:31:00,      3.510000,     13.884000,         10.265000,                    99.350688,      0.959000"
"                1622652360,           2021-06-02 16:46:00,           2021-06-02 09:46:00,      3.510000,     13.954000,         10.244000,                    99.300197,      0.960000"
"                1622653260,           2021-06-02 17:01:00,           2021-06-02 10:01:00,      3.510000,     13.954000,         10.236000,                    99.222649,      0.959000"
"                1622654160,           2021-06-02 17:16:00,           2021-06-02 10:16:00,      3.510000,     13.988000,         10.234000,                    99.277404,      0.960000"
"                1622655060,           2021-06-02 17:31:00,           2021-06-02 10:31:00,      3.510000,     13.997000,         10.237000,                    99.326140,      0.959000"
"                1622655960,           2021-06-02 17:46:00,           2021-06-02 10:46:00,      3.510000,     14.032000,         10.231000,                    99.344240,      0.959000"
"                1622656860,           2021-06-02 18:01:00,           2021-06-02 11:01:00,      3.510000,     14.092000,         10.299000,                   100.136254,      0.959000"
"                1622657760,           2021-06-02 18:16:00,           2021-06-02 11:16:00,      3.510000,     14.145000,         10.456000,                   101.780914,      0.960000"
"                1622658660,           2021-06-02 18:31:00,           2021-06-02 11:31:00,      3.510000,     14.197000,         10.643000,                   103.719246,      0.959000"
"                1622659560,           2021-06-02 18:46:00,           2021-06-02 11:46:00,      3.500000,     14.274000,         10.934000,                   106.734743,      0.959000"
"                1622660460,           2021-06-02 19:01:00,           2021-06-02 12:01:00,      3.500000,     14.404000,         11.297000,                   110.591710,      0.959000"
"                1622661360,           2021-06-02 19:16:00,           2021-06-02 12:16:00,      3.500000,     14.499000,         11.738000,                   115.147000,      0.959000"
"                1622662260,           2021-06-02 19:31:00,           2021-06-02 12:31:00,      3.510000,     14.689000,         12.174000,                   119.918326,      0.958000"
"                1622663160,           2021-06-02 19:46:00,           2021-06-02 12:46:00,      3.510000,     14.888000,         12.556000,                   124.215557,      0.959000"
"                1622664060,           2021-06-02 20:01:00,           2021-06-02 13:01:00,      3.510000,     15.051000,         12.916000,                   128.227641,      0.960000"
"                1622664960,           2021-06-02 20:16:00,           2021-06-02 13:16:00,      3.510000,     15.274000,         13.073000,                   130.410842,      0.959000"
"                1622665860,           2021-06-02 20:31:00,           2021-06-02 13:31:00,      3.500000,     15.643000,         13.176000,                   132.481244,      0.959000"
"                1622666760,           2021-06-02 20:46:00,           2021-06-02 13:46:00,      3.510000,     15.942000,         13.331000,                   134.895982,      0.959000"
"                1622667660,           2021-06-02 21:01:00,           2021-06-02 14:01:00,      3.510000,     16.130000,         13.451000,                   136.654052,      0.959000"
"                1622668560,           2021-06-02 21:16:00,           2021-06-02 14:16:00,      3.510000,     16.266000,         13.642000,                   138.993741,      0.959000"
"                1622669460,           2021-06-02 21:31:00,           2021-06-02 14:31:00,      3.500000,     16.402000,         13.817000,                   141.181356,      0.959000"
"                1622670360,           2021-06-02 21:46:00,           2021-06-02 14:46:00,      3.500000,     16.589000,         13.849000,                   142.066323,      0.959000"
"                1622671260,           2021-06-02 22:01:00,           2021-06-02 15:01:00,      3.510000,     16.836000,         13.860000,                   142.917448,      0.960000"
"                1622672160,           2021-06-02 22:16:00,           2021-06-02 15:16:00,      3.510000,     17.251000,         13.739000,                   142.901061,      0.959000"
"                1622673060,           2021-06-02 22:31:00,           2021-06-02 15:31:00,      3.500000,     17.530000,         13.638000,                   142.673432,      0.959000"
"                1622673960,           2021-06-02 22:46:00,           2021-06-02 15:46:00,      3.500000,     17.817000,         13.543000,                   142.521151,      0.959000"
"                1622674860,           2021-06-02 23:01:00,           2021-06-02 16:01:00,      3.510000,     17.986000,         13.500000,                   142.563073,      0.958000"
"                1622675760,           2021-06-02 23:16:00,           2021-06-02 16:16:00,      3.510000,     18.154000,         13.532000,                   143.394012,      0.959000"
"                1622676660,           2021-06-02 23:31:00,           2021-06-02 16:31:00,      3.510000,     18.255000,         13.614000,                   144.561291,      0.959000"
"                1622677560,           2021-06-02 23:46:00,           2021-06-02 16:46:00,      3.510000,     18.331000,         13.775000,                   146.498121,      0.959000"
"                1622678460,           2021-06-03 00:01:00,           2021-06-02 17:01:00,      3.510000,     18.449000,         13.930000,                   148.503484,      0.959000"
"                1622679360,           2021-06-03 00:16:00,           2021-06-02 17:16:00,      3.510000,     18.558000,         14.090000,                   150.542839,      0.958000"
"                1622680260,           2021-06-03 00:31:00,           2021-06-02 17:31:00,      3.500000,     18.643000,         14.226000,                   152.258708,      0.958000"
"                1622681160,           2021-06-03 00:46:00,           2021-06-02 17:46:00,      3.510000,     18.693000,         14.362000,                   153.870400,      0.958000"
"                1622682060,           2021-06-03 01:01:00,           2021-06-02 18:01:00,      3.510000,     18.634000,         14.473000,                   154.873998,      0.959000"
"                1622682960,           2021-06-03 01:16:00,           2021-06-02 18:16:00,      3.510000,     18.626000,         14.611000,                   156.325315,      0.959000"
"                1622683860,           2021-06-03 01:31:00,           2021-06-02 18:31:00,      3.510000,     18.575000,         14.773000,                   157.894839,      0.959000"
"                1622684760,           2021-06-03 01:46:00,           2021-06-02 18:46:00,      3.510000,     18.735000,         14.869000,                   159.438036,      0.958000"
"                1622685660,           2021-06-03 02:01:00,           2021-06-02 19:01:00,      3.510000,     18.802000,         15.118000,                   162.328305,      0.960000"
"                1622686560,           2021-06-03 02:16:00,           2021-06-02 19:16:00,      3.510000,     18.701000,         15.358000,                   164.567973,      0.959000"
"                1622687460,           2021-06-03 02:31:00,           2021-06-02 19:31:00,      3.510000,     18.558000,         15.627000,                   166.964723,      0.958000"
"                1622688360,           2021-06-03 02:46:00,           2021-06-02 19:46:00,      3.510000,     17.885000,         16.099000,                   169.656676,      0.959000"
"                1622689260,           2021-06-03 03:01:00,           2021-06-02 20:01:00,      3.510000,     17.657000,         16.415000,                   172.176136,      0.960000"
"                1622690160,           2021-06-03 03:16:00,           2021-06-02 20:16:00,      3.510000,     17.564000,         16.583000,                   173.604453,      0.960000"
"                1622691060,           2021-06-03 03:31:00,           2021-06-02 20:31:00,      3.510000,     17.141000,         16.803000,                   174.370702,      0.961000"
"                1622691960,           2021-06-03 03:46:00,           2021-06-02 20:46:00,      3.510000,     16.623000,         16.997000,                   174.483825,      0.960000"
"                1622692860,           2021-06-03 04:01:00,           2021-06-02 21:01:00,      3.510000,     16.300000,         17.120000,                   174.555214,      0.961000"
"                1622693760,           2021-06-03 04:16:00,           2021-06-02 21:16:00,      3.520000,     15.865000,         17.246000,                   174.226346,      0.961000"
"                1622694660,           2021-06-03 04:31:00,           2021-06-02 21:31:00,      3.510000,     15.574000,         17.277000,                   173.459847,      0.960000"
"                1622695560,           2021-06-03 04:46:00,           2021-06-02 21:46:00,      3.510000,     15.283000,         17.338000,                   172.990164,      0.961000"
"                1622696460,           2021-06-03 05:01:00,           2021-06-02 22:01:00,      3.520000,     14.948000,         17.400000,                   172.360294,      0.961000"
"                1622697360,           2021-06-03 05:16:00,           2021-06-02 22:16:00,      3.520000,     14.741000,         17.421000,                   171.796865,      0.961000"
"                1622698260,           2021-06-03 05:31:00,           2021-06-02 22:31:00,      3.520000,     14.758000,         17.401000,                   171.662892,      0.962000"
"                1622699160,           2021-06-03 05:46:00,           2021-06-02 22:46:00,      3.520000,     14.784000,         17.341000,                   171.167405,      0.960000"
"                1622700060,           2021-06-03 06:01:00,           2021-06-02 23:01:00,      3.520000,     14.732000,         17.359000,                   171.152048,      0.961000"
"                1622700960,           2021-06-03 06:16:00,           2021-06-02 23:16:00,      3.520000,     14.767000,         17.320000,                   170.897152,      0.962000"
"                1622701860,           2021-06-03 06:31:00,           2021-06-02 23:31:00,      3.520000,     14.793000,         17.200000,                   169.808748,      0.960000"
"                1622702760,           2021-06-03 06:46:00,           2021-06-02 23:46:00,      3.510000,     14.569000,         17.204000,                   169.024434,      0.961000"
"                1622703660,           2021-06-03 07:01:00,           2021-06-03 00:01:00,      3.510000,     14.525000,         17.146000,                   168.293424,      0.962000"
"                1622704560,           2021-06-03 07:16:00,           2021-06-03 00:16:00,      3.510000,     14.508000,         17.027000,                   167.063570,      0.962000"
"                1622705460,           2021-06-03 07:31:00,           2021-06-03 00:31:00,      3.510000,     14.491000,         16.902000,                   165.775736,      0.961000"
"                1622706360,           2021-06-03 07:46:00,           2021-06-03 00:46:00,      3.510000,     14.525000,         16.760000,                   164.504712,      0.961000"
"                1622707260,           2021-06-03 08:01:00,           2021-06-03 01:01:00,      3.510000,     14.525000,         16.615000,                   163.081491,      0.961000"
"                1622708160,           2021-06-03 08:16:00,           2021-06-03 01:16:00,      3.510000,     14.508000,         16.513000,                   162.020363,      0.961000"
"                1622709060,           2021-06-03 08:31:00,           2021-06-03 01:31:00,      3.510000,     14.517000,         16.331000,                   160.266032,      0.960000"
"                1622709960,           2021-06-03 08:46:00,           2021-06-03 01:46:00,      3.510000,     14.473000,         16.260000,                   159.416455,      0.962000"
"                1622710860,           2021-06-03 09:01:00,           2021-06-03 02:01:00,      3.510000,     14.413000,         16.118000,                   157.817746,      0.961000"
"                1622711760,           2021-06-03 09:16:00,           2021-06-03 02:16:00,      3.510000,     14.422000,         15.892000,                   155.635429,      0.960000"
"                1622712660,           2021-06-03 09:31:00,           2021-06-03 02:31:00,      3.510000,     14.066000,         15.767000,                   153.213735,      0.961000"
"                1622713560,           2021-06-03 09:46:00,           2021-06-03 02:46:00,      3.520000,     13.649000,         15.617000,                   150.369221,      0.960000"
"                1622714460,           2021-06-03 10:01:00,           2021-06-03 03:01:00,      3.520000,     13.632000,         15.376000,                   147.993127,      0.960000"
"                1622715360,           2021-06-03 10:16:00,           2021-06-03 03:16:00,      3.520000,     13.849000,         15.109000,                   146.121135,      0.961000"
"                1622716260,           2021-06-03 10:31:00,           2021-06-03 03:31:00,      3.510000,     14.084000,         14.790000,                   143.776620,      0.960000"
"                1622717160,           2021-06-03 10:46:00,           2021-06-03 03:46:00,      3.510000,     14.266000,         14.522000,                   141.735037,      0.959000"
"                1622718060,           2021-06-03 11:01:00,           2021-06-03 04:01:00,      3.510000,     14.448000,         14.287000,                   139.996471,      0.960000"
"                1622718960,           2021-06-03 11:16:00,           2021-06-03 04:16:00,      3.520000,     14.672000,         14.022000,                   138.070840,      0.960000"
"                1622719860,           2021-06-03 11:31:00,           2021-06-03 04:31:00,      3.510000,     14.956000,         13.692000,                   135.653165,      0.959000"
"                1622720760,           2021-06-03 11:46:00,           2021-06-03 04:46:00,      3.510000,     15.377000,         13.362000,                   133.588837,      0.960000"
"                1622721660,           2021-06-03 12:01:00,           2021-06-03 05:01:00,      3.510000,     15.899000,         12.997000,                   131.396125,      0.958000"
"                1622722560,           2021-06-03 12:16:00,           2021-06-03 05:16:00,      3.510000,     16.453000,         12.753000,                   130.449558,      0.959000"
