"Plot Title: TS"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 21076248, SEN S/N: 21076248)","High Range, μS/cm (LGR S/N: 21076248, SEN S/N: 21076248)","Temp, °F (LGR S/N: 21076248, SEN S/N: 21076248)","Specific Conductance, μS/cm (LGR S/N: 21076248)","Salinity, ppt (LGR S/N: 21076248)"
1031,06/05/21 07:30:00 AM,32689.9,44833.4,66.11,50784.8,33.3146
1032,06/05/21 07:45:00 AM,32689.9,44810.0,65.95,50856.7,33.3675
1033,06/05/21 08:00:00 AM,32689.9,44549.6,65.75,50682.0,33.2389
1034,06/05/21 08:15:00 AM,32689.9,44391.5,65.48,50666.4,33.2274
1035,06/05/21 08:30:00 AM,32689.9,44173.4,65.25,50560.2,33.1493
1036,06/05/21 08:45:00 AM,32689.9,43979.7,65.12,50415.6,33.0429
1037,06/05/21 09:00:00 AM,32689.9,43900.4,65.05,50368.7,33.0084
1038,06/05/21 09:15:00 AM,32689.9,43810.1,65.05,50265.4,32.9325
1039,06/05/21 09:30:00 AM,32689.9,43889.1,64.99,50388.5,33.0230
1040,06/05/21 09:45:00 AM,32689.9,43877.8,64.90,50430.3,33.0537
1041,06/05/21 10:00:00 AM,32689.9,43843.9,64.87,50413.3,33.0412
1042,06/05/21 10:15:00 AM,32689.9,43949.5,64.90,50512.4,33.1141
1043,06/05/21 10:30:00 AM,32689.9,44200.1,65.01,50733.3,33.2767
1044,06/05/21 10:45:00 AM,32689.9,44299.5,65.23,50715.0,33.2632
1045,06/05/21 11:00:00 AM,32689.9,44353.1,65.41,50666.5,33.2275
1046,06/05/21 11:15:00 AM,32689.9,44414.6,65.52,50670.8,33.2307
1047,06/05/21 11:30:00 AM,32689.9,44353.1,65.68,50502.7,33.1070
1048,06/05/21 11:45:00 AM,32689.9,44399.2,65.86,50446.2,33.0654
1049,06/05/21 12:00:00 PM,32689.9,44280.3,65.89,50289.8,32.9505
1050,06/05/21 12:15:00 PM,32689.9,44154.3,65.89,50147.2,32.8456
1051,06/05/21 12:30:00 PM,32689.9,44173.4,65.91,50158.0,32.8536
1052,06/05/21 12:45:00 PM,32689.9,44177.2,65.93,50151.5,32.8488
1053,06/05/21 01:00:00 PM,32689.9,44093.5,65.95,50046.0,32.7713
1054,06/05/21 01:15:00 PM,32689.9,44139.1,66.04,50043.8,32.7696
1055,06/05/21 01:30:00 PM,32689.9,44146.7,66.15,49987.8,32.7286
1056,06/05/21 01:45:00 PM,32689.9,44203.9,66.24,49998.7,32.7365
1057,06/05/21 02:00:00 PM,32689.9,44215.3,66.27,49990.1,32.7302
1058,06/05/21 02:15:00 PM,32689.9,44123.9,66.24,49908.5,32.6703
1059,06/05/21 02:30:00 PM,32689.9,43945.7,65.95,49878.8,32.6485
1060,06/05/21 02:45:00 PM,32689.9,43832.6,65.80,49836.6,32.6176
1061,06/05/21 03:00:00 PM,32689.9,43776.3,65.77,49794.3,32.5865
1062,06/05/21 03:15:00 PM,32689.9,43765.0,65.73,49803.0,32.5929
1063,06/05/21 03:30:00 PM,32689.9,43802.6,65.75,49834.9,32.6163
1064,06/05/21 03:45:00 PM,32689.9,43574.4,65.64,49640.3,32.4735
1065,06/05/21 04:00:00 PM,32689.9,43723.8,65.64,49809.9,32.5980
1066,06/05/21 04:15:00 PM,32689.9,43675.2,65.55,49808.5,32.5969
1067,06/05/21 04:30:00 PM,32689.9,43720.1,65.59,49838.0,32.6186
1068,06/05/21 04:45:00 PM,32689.9,43855.2,65.84,49840.8,32.6206
1069,06/05/21 05:00:00 PM,32689.9,44142.9,66.42,49822.9,32.6075
1070,06/05/21 05:15:00 PM,32689.9,44399.2,66.88,49833.2,32.6151
1071,06/05/21 05:30:00 PM,32689.9,44654.2,67.26,49894.6,32.6602
1072,06/05/21 05:45:00 PM,32689.9,44642.6,67.32,49849.9,32.6273
1073,06/05/21 06:00:00 PM,32689.9,44689.2,67.37,49869.9,32.6420
1074,06/05/21 06:15:00 PM,32689.9,44638.7,67.30,49856.1,32.6319
1075,06/05/21 06:30:00 PM,32689.9,44665.9,67.37,49844.0,32.6230
1076,06/05/21 06:45:00 PM,32689.9,44755.3,67.53,49848.0,32.6259
1077,06/05/21 07:00:00 PM,32689.9,44837.3,67.64,49875.5,32.6461
1078,06/05/21 07:15:00 PM,32689.9,44802.2,67.66,49826.0,32.6097
1079,06/05/21 07:30:00 PM,32689.9,44743.7,67.60,49792.8,32.5854
1080,06/05/21 07:45:00 PM,32689.9,44755.3,67.48,49879.8,32.6493
1081,06/05/21 08:00:00 PM,32689.9,44853.0,67.44,50009.6,32.7446
1082,06/05/21 08:15:00 PM,32689.9,44911.7,67.37,50117.5,32.8238
1083,06/05/21 08:30:00 PM,32689.9,44958.8,67.28,50223.4,32.9016
1084,06/05/21 08:45:00 PM,32689.9,44876.5,67.19,50185.1,32.8735
1085,06/05/21 09:00:00 PM,32689.9,44747.6,67.10,50094.7,32.8071
1086,06/05/21 09:15:00 PM,32689.9,44829.5,67.05,50218.2,32.8978
1087,06/05/21 09:30:00 PM,32689.9,44669.7,66.79,50189.5,32.8767
1088,06/05/21 09:45:00 PM,32689.9,44599.9,66.63,50207.9,32.8902
1089,06/05/21 10:00:00 PM,32689.9,44495.5,66.51,50165.8,32.8593
1090,06/05/21 10:15:00 PM,32689.9,44426.1,66.43,50130.8,32.8336
1091,06/05/21 10:30:00 PM,32689.9,44437.7,66.36,50186.9,32.8748
1092,06/05/21 10:45:00 PM,32689.9,44288.0,66.25,50082.8,32.7983
1093,06/05/21 11:00:00 PM,32689.9,44242.1,66.16,50084.8,32.7998
1094,06/05/21 11:15:00 PM,32689.9,44257.4,66.11,50134.3,32.8362
1095,06/05/21 11:30:00 PM,32689.9,43926.8,65.86,49911.1,32.6723
1096,06/05/21 11:45:00 PM,32689.9,43817.6,65.77,49841.1,32.6209
1097,06/06/21 12:00:00 AM,32689.9,43671.4,65.59,49782.7,32.5780
1098,06/06/21 12:15:00 AM,32689.9,43541.0,65.46,49709.6,32.5244
1099,06/06/21 12:30:00 AM,32689.9,43212.1,65.25,49463.6,32.3440
1100,06/06/21 12:45:00 AM,32689.9,43234.2,64.99,49639.2,32.4727
1101,06/06/21 01:00:00 AM,32689.9,43127.9,64.72,49679.2,32.5021
1102,06/06/21 01:15:00 AM,32689.9,43022.0,64.53,49676.4,32.5000
1103,06/06/21 01:30:00 AM,32689.9,42912.9,64.36,49648.2,32.4793
1104,06/06/21 01:45:00 AM,32689.9,42840.5,64.22,49651.3,32.4816
1105,06/06/21 02:00:00 AM,32689.9,42735.8,64.04,49638.8,32.4724
1106,06/06/21 02:15:00 AM,32689.9,42534.9,63.93,49471.2,32.3496
1107,06/06/21 02:30:00 AM,32689.9,42606.4,63.81,49630.1,32.4660
1108,06/06/21 02:45:00 AM,32689.9,42556.3,63.72,49626.3,32.4633
1109,06/06/21 03:00:00 AM,32689.9,42524.1,63.68,49610.7,32.4518
1110,06/06/21 03:15:00 AM,32689.9,42481.3,63.61,49604.4,32.4472
1111,06/06/21 03:30:00 AM,32689.9,42481.3,63.61,49604.4,32.4472
1112,06/06/21 03:45:00 AM,32689.9,42502.7,63.59,49640.2,32.4735
1113,06/06/21 04:00:00 AM,32689.9,42513.4,63.61,49641.8,32.4746
1114,06/06/21 04:15:00 AM,32689.9,42463.5,63.52,49638.2,32.4720
1115,06/06/21 04:30:00 AM,32689.9,42449.2,63.52,49621.6,32.4598
1116,06/06/21 04:45:00 AM,32689.9,42474.2,63.52,49650.7,32.4811
1117,06/06/21 05:00:00 AM,32689.9,42470.6,63.50,49657.4,32.4861
1118,06/06/21 05:15:00 AM,32689.9,42427.9,63.46,49629.5,32.4656
1119,06/06/21 05:30:00 AM,32689.9,42513.4,63.52,49696.3,32.5146
1120,06/06/21 05:45:00 AM,32689.9,42459.9,63.59,49590.4,32.4370
1121,06/06/21 06:00:00 AM,32689.9,42261.2,63.88,49186.4,32.1409
1122,06/06/21 06:15:00 AM,32689.9,42563.5,64.29,49288.4,32.2156
1123,06/06/21 06:30:00 AM,32689.9,42920.2,64.56,49537.7,32.3983
1124,06/06/21 06:45:00 AM,32689.9,43047.5,64.72,49586.9,32.4344
1125,06/06/21 07:00:00 AM,32689.9,42826.0,64.45,49494.0,32.3663
1126,06/06/21 07:15:00 AM,32689.9,42602.9,64.20,49387.8,32.2884
1127,06/06/21 07:30:00 AM,32689.9,42406.5,63.99,49290.1,32.2168
1128,06/06/21 07:45:00 AM,32689.9,42180.0,63.73,49178.4,32.1350
1129,06/06/21 08:00:00 AM,32689.9,41966.0,63.46,49091.3,32.0712
1130,06/06/21 08:15:00 AM,32689.9,41712.3,63.27,48913.9,31.9414
1131,06/06/21 08:30:00 AM,32689.9,41615.6,63.05,48930.2,31.9533
1132,06/06/21 08:45:00 AM,32689.9,41816.2,63.00,49197.6,32.1491
1133,06/06/21 09:00:00 AM,32689.9,41857.9,62.83,49344.4,32.2566
1134,06/06/21 09:15:00 AM,32689.9,41715.7,62.53,49362.8,32.2701
1135,06/06/21 09:30:00 AM,32689.9,41636.3,62.42,49334.8,32.2496
1136,06/06/21 09:45:00 AM,32689.9,41584.7,62.35,49317.6,32.2370
1137,06/06/21 10:00:00 AM,32689.9,41447.4,62.15,49275.7,32.2063
1138,06/06/21 10:15:00 AM,32689.9,41280.3,62.02,49154.3,32.1174
1139,06/06/21 10:30:00 AM,32689.9,41144.8,61.93,49048.2,32.0397
1140,06/06/21 10:45:00 AM,32689.9,41134.6,61.99,49003.4,32.0069
1141,06/06/21 11:00:00 AM,32689.9,41026.8,61.97,48886.4,31.9213
1142,06/06/21 11:15:00 AM,32689.9,40872.5,61.99,48692.5,31.7795
1143,06/06/21 11:30:00 AM,32689.9,40872.5,62.24,48541.2,31.6689
1144,06/06/21 11:45:00 AM,32689.9,40899.3,62.31,48529.7,31.6606
1145,06/06/21 12:00:00 PM,32689.9,41495.4,62.51,49114.1,32.0879
1146,06/06/21 12:15:00 PM,32689.9,41705.4,62.69,49252.4,32.1892
1147,06/06/21 12:30:00 PM,32689.9,41663.9,62.78,49149.2,32.1137
1148,06/06/21 12:45:00 PM,32689.9,41385.9,62.82,48801.1,31.8589
1149,06/06/21 01:00:00 PM,32689.9,41764.2,62.83,49234.4,32.1761
1150,06/06/21 01:15:00 PM,32689.9,41595.0,62.78,49068.3,32.0544
1151,06/06/21 01:30:00 PM,32689.9,41396.2,62.60,48942.9,31.9627
1152,06/06/21 01:45:00 PM,32689.9,41457.7,62.62,49004.5,32.0077
1153,06/06/21 02:00:00 PM,32689.9,41605.3,62.71,49123.8,32.0951
1154,06/06/21 02:15:00 PM,32689.9,41515.9,62.53,49127.3,32.0976
1155,06/06/21 02:30:00 PM,32689.9,41358.6,62.37,49039.7,32.0335
1156,06/06/21 02:45:00 PM,32689.9,41209.1,62.15,48993.6,31.9997
1157,06/06/21 03:00:00 PM,32689.9,41053.7,61.99,48907.4,31.9367
1158,06/06/21 03:15:00 PM,32689.9,40872.5,61.84,48779.3,31.8430
1159,06/06/21 03:30:00 PM,32689.9,40729.2,61.74,48674.1,31.7661
1160,06/06/21 03:45:00 PM,32689.9,40596.6,61.59,48603.1,31.7142
1161,06/06/21 04:00:00 PM,32689.9,40520.7,61.54,48545.1,31.6718
1162,06/06/21 04:15:00 PM,32689.9,40389.3,61.45,48442.5,31.5969
1163,06/06/21 04:30:00 PM,32689.9,40122.0,61.38,48166.4,31.3953
1164,06/06/21 04:45:00 PM,32689.9,40177.2,61.32,48264.8,31.4671
1165,06/06/21 05:00:00 PM,32689.9,40138.2,61.32,48218.2,31.4331
1166,06/06/21 05:15:00 PM,32689.9,39947.5,61.23,48043.9,31.3059
1167,06/06/21 05:30:00 PM,32689.9,40012.0,61.23,48121.1,31.3623
1168,06/06/21 05:45:00 PM,32689.9,39992.6,61.21,48108.7,31.3532
1169,06/06/21 06:00:00 PM,32689.9,39963.6,61.21,48073.9,31.3278
1170,06/06/21 06:15:00 PM,32689.9,39883.2,61.16,48010.0,31.2812
1171,06/06/21 06:30:00 PM,32689.9,39937.9,61.12,48097.1,31.3447
1172,06/06/21 06:45:00 PM,32689.9,39908.9,61.12,48062.3,31.3193
1173,06/06/21 07:00:00 PM,32689.9,40002.3,61.12,48174.3,31.4010
1174,06/06/21 07:15:00 PM,32689.9,40037.8,61.16,48195.2,31.4163
1175,06/06/21 07:30:00 PM,32689.9,40092.8,61.21,48228.7,31.4407
1176,06/06/21 07:45:00 PM,32689.9,40186.9,61.25,48319.7,31.5072
1177,06/06/21 08:00:00 PM,32689.9,40186.9,61.25,48319.7,31.5072
1178,06/06/21 08:15:00 PM,32689.9,40193.4,61.23,48338.3,31.5207
1179,06/06/21 08:30:00 PM,32689.9,40157.7,61.16,48338.9,31.5212
1180,06/06/21 08:45:00 PM,32689.9,40138.2,61.16,48315.5,31.5041
1181,06/06/21 09:00:00 PM,32689.9,40212.9,61.20,48383.3,31.5536
1182,06/06/21 09:15:00 PM,32689.9,40248.7,61.20,48426.2,31.5849
1183,06/06/21 09:30:00 PM,32689.9,40242.2,61.14,48451.0,31.6030
1184,06/06/21 09:45:00 PM,32689.9,40287.9,61.14,48505.7,31.6430
1185,06/06/21 10:00:00 PM,32689.9,40278.1,61.12,48504.9,31.6424
1186,06/06/21 10:15:00 PM,32689.9,40307.5,61.14,48529.2,31.6602
1187,06/06/21 10:30:00 PM,32689.9,40177.2,60.98,48470.8,31.6175
1188,06/06/21 10:45:00 PM,32689.9,40012.0,60.76,48402.8,31.5679
1189,06/06/21 11:00:00 PM,32689.9,39873.6,60.60,48334.0,31.5176
1190,06/06/21 11:15:00 PM,32689.9,39793.5,60.48,48313.5,31.5027
1191,06/06/21 11:30:00 PM,32689.9,39774.3,60.44,48312.1,31.5016
1192,06/06/21 11:45:00 PM,32689.9,39704.1,60.35,48281.7,31.4794
1193,06/07/21 12:00:00 AM,32689.9,39685.0,60.28,48302.2,31.4944
1194,06/07/21 12:15:00 AM,32689.9,39640.5,60.21,48291.9,31.4869
1195,06/07/21 12:30:00 AM,32689.9,39630.9,60.17,48302.1,31.4943
1196,06/07/21 12:45:00 AM,32689.9,39567.5,60.10,48268.8,31.4700
1197,06/07/21 01:00:00 AM,32689.9,39551.6,60.04,48282.3,31.4799
1198,06/07/21 01:15:00 AM,32689.9,39542.1,59.94,48336.4,31.5193
1199,06/07/21 01:30:00 AM,32689.9,39542.1,59.79,48424.1,31.5834
1200,06/07/21 01:45:00 AM,32689.9,39542.1,59.70,48479.0,31.6235
1201,06/07/21 02:00:00 AM,32689.9,39507.3,59.63,48480.6,31.6247
1202,06/07/21 02:15:00 AM,32689.9,39532.6,59.58,48544.5,31.6714
1203,06/07/21 02:30:00 AM,32689.9,39488.4,59.50,48534.6,31.6641
1204,06/07/21 02:45:00 AM,32689.9,39459.9,59.43,48543.9,31.6709
1205,06/07/21 03:00:00 AM,32689.9,39453.6,59.38,48569.3,31.6895
1206,06/07/21 03:15:00 AM,32689.9,39444.2,59.32,48591.0,31.7053
1207,06/07/21 03:30:00 AM,32689.9,39469.4,59.32,48621.9,31.7279
1208,06/07/21 03:45:00 AM,32689.9,39425.3,59.29,48589.9,31.7046
1209,06/07/21 04:00:00 AM,32689.9,39488.4,59.29,48667.3,31.7611
1210,06/07/21 04:15:00 AM,32689.9,39469.4,59.32,48621.9,31.7279
1211,06/07/21 04:30:00 AM,32689.9,39478.9,59.32,48633.5,31.7364
1212,06/07/21 04:45:00 AM,32689.9,39507.3,59.36,48646.2,31.7457
1213,06/07/21 05:00:00 AM,32689.9,39444.2,59.43,48524.7,31.6569
1214,06/07/21 05:15:00 AM,32689.9,39371.8,59.50,48392.0,31.5600
1215,06/07/21 05:30:00 AM,32689.9,39621.4,59.72,48564.7,31.6861
1216,06/07/21 05:45:00 AM,32689.9,39774.3,59.83,48684.9,31.7740
1217,06/07/21 06:00:00 AM,32689.9,39873.6,59.88,48772.7,31.8381
1218,06/07/21 06:15:00 AM,32689.9,40083.1,60.10,48894.7,31.9274
1219,06/07/21 06:30:00 AM,32689.9,40102.5,60.12,48907.1,31.9365
1220,06/07/21 06:45:00 AM,32689.9,39774.3,59.67,48784.4,31.8467
1221,06/07/21 07:00:00 AM,32689.9,39318.4,58.84,48736.1,31.8114
1222,06/07/21 07:15:00 AM,32689.9,39497.8,58.82,48968.4,31.9813
1223,06/07/21 07:30:00 AM,32689.9,39630.9,59.04,48998.1,32.0030
1224,06/07/21 07:45:00 AM,32689.9,39463.1,59.02,48802.9,31.8602
1225,06/07/21 08:00:00 AM,32689.9,39224.5,58.80,48642.5,31.7430
1226,06/07/21 08:15:00 AM,32689.9,38449.5,57.87,48259.4,31.4632
1227,06/07/21 08:30:00 AM,32689.9,37878.3,57.61,47700.4,31.0556
1228,06/07/21 08:45:00 AM,32689.9,37887.1,57.78,47612.4,30.9914
1229,06/07/21 09:00:00 AM,32689.9,37831.0,57.96,47432.8,30.8607
1230,06/07/21 09:15:00 AM,32689.9,37798.6,58.08,47316.0,30.7757
1231,06/07/21 09:30:00 AM,32689.9,37937.5,58.26,47379.8,30.8221
1232,06/07/21 09:45:00 AM,32689.9,38101.0,58.48,47451.9,30.8746
1233,06/07/21 10:00:00 AM,32689.9,38184.7,58.59,47490.2,30.9025
1234,06/07/21 10:15:00 AM,32689.9,38283.6,58.69,47547.2,30.9439
1235,06/07/21 10:30:00 AM,32689.9,38419.3,58.95,47562.2,30.9549
1236,06/07/21 10:45:00 AM,32689.9,38452.6,59.14,47483.8,30.8978
1237,06/07/21 11:00:00 AM,32689.9,38316.7,59.41,47155.4,30.6589
1238,06/07/21 11:15:00 AM,32689.9,38619.6,59.54,47450.6,30.8737
1239,06/07/21 11:30:00 AM,32689.9,38519.2,59.43,47392.5,30.8314
1240,06/07/21 11:45:00 AM,32689.9,38434.4,59.34,47342.6,30.7951
1241,06/07/21 12:00:00 PM,32689.9,38277.6,59.18,47247.3,30.7257
1242,06/07/21 12:15:00 PM,32689.9,38367.9,58.89,47531.5,30.9325
1243,06/07/21 12:30:00 PM,32689.9,38815.5,59.02,48006.2,31.2784
1244,06/07/21 12:45:00 PM,32689.9,39249.5,59.41,48297.4,31.4909
1245,06/07/21 01:00:00 PM,32689.9,39630.9,59.83,48510.3,31.6463
1246,06/07/21 01:15:00 PM,32689.9,39838.3,60.12,48586.5,31.7021
1247,06/07/21 01:30:00 PM,32689.9,39957.2,60.06,48763.9,31.8317
1248,06/07/21 01:45:00 PM,32689.9,40012.0,60.12,48797.3,31.8562
1249,06/07/21 02:00:00 PM,32689.9,39937.9,60.22,48641.4,31.7422
1250,06/07/21 02:15:00 PM,32689.9,40112.3,60.35,48775.6,31.8403
1251,06/07/21 02:30:00 PM,32689.9,40287.9,60.78,48724.0,31.8026
1252,06/07/21 02:45:00 PM,32689.9,40395.8,61.07,48678.7,31.7694
1253,06/07/21 03:00:00 PM,32689.9,40735.9,61.23,48987.7,31.9954
1254,06/07/21 03:15:00 PM,32689.9,40699.3,61.25,48932.9,31.9553
1255,06/07/21 03:30:00 PM,32689.9,40613.2,61.29,48808.0,31.8640
1256,06/07/21 03:45:00 PM,32689.9,40586.7,61.29,48776.3,31.8408
1257,06/07/21 04:00:00 PM,32689.9,40527.3,61.29,48705.3,31.7888
1258,06/07/21 04:15:00 PM,32689.9,40566.9,61.29,48752.6,31.8235
1259,06/07/21 04:30:00 PM,32689.9,40510.8,61.25,48707.3,31.7904
1260,06/07/21 04:45:00 PM,32689.9,40501.0,61.21,48717.4,31.7977
1261,06/07/21 05:00:00 PM,32689.9,40435.2,61.14,48682.2,31.7720
1262,06/07/21 05:15:00 PM,32689.9,40395.8,61.03,48700.5,31.7854
1263,06/07/21 05:30:00 PM,32689.9,40405.7,61.00,48734.3,31.8101
1264,06/07/21 05:45:00 PM,32689.9,40425.4,60.98,48768.9,31.8354
1265,06/07/21 06:00:00 PM,32689.9,40405.7,60.96,48756.1,31.8261
1266,06/07/21 06:15:00 PM,32689.9,40379.4,60.96,48724.6,31.8030
1267,06/07/21 06:30:00 PM,32689.9,40405.7,60.98,48745.2,31.8181
1268,06/07/21 06:45:00 PM,32689.9,40405.7,60.98,48745.2,31.8181
1269,06/07/21 07:00:00 PM,32689.9,40435.2,61.00,48769.7,31.8360
1270,06/07/21 07:15:00 PM,32689.9,40415.5,61.05,48713.2,31.7947
1271,06/07/21 07:30:00 PM,32689.9,40425.4,61.05,48725.1,31.8034
1272,06/07/21 07:45:00 PM,32689.9,40415.5,61.07,48702.3,31.7867
1273,06/07/21 08:00:00 PM,32689.9,40435.2,61.11,48704.1,31.7880
1274,06/07/21 08:15:00 PM,32689.9,40471.3,61.11,48747.4,31.8196
1275,06/07/21 08:30:00 PM,32689.9,40379.4,61.12,48626.3,31.7311
1276,06/07/21 08:45:00 PM,32689.9,40435.2,61.12,48693.2,31.7800
1277,06/07/21 09:00:00 PM,32689.9,40415.5,61.11,48680.5,31.7707
1278,06/07/21 09:15:00 PM,32689.9,40320.5,60.98,48642.9,31.7433
1279,06/07/21 09:30:00 PM,32689.9,40405.7,60.94,48767.1,31.8341
1280,06/07/21 09:45:00 PM,32689.9,40350.0,60.89,48733.0,31.8091
1281,06/07/21 10:00:00 PM,32689.9,40359.8,60.87,48755.7,31.8258
1282,06/07/21 10:15:00 PM,32689.9,40258.5,60.85,48644.9,31.7447
1283,06/07/21 10:30:00 PM,32689.9,40323.8,60.85,48723.4,31.8021
1284,06/07/21 10:45:00 PM,32689.9,40304.2,60.80,48732.7,31.8089
1285,06/07/21 11:00:00 PM,32689.9,40314.0,60.80,48744.5,31.8175
1286,06/07/21 11:15:00 PM,32689.9,40274.8,60.78,48708.2,31.7910
1287,06/07/21 11:30:00 PM,32689.9,40314.0,60.78,48755.4,31.8255
1288,06/07/21 11:45:00 PM,32689.9,40274.8,60.78,48708.2,31.7910
1289,06/08/21 12:00:00 AM,32689.9,40284.6,60.78,48720.0,31.7997
1290,06/08/21 12:15:00 AM,32689.9,40284.6,60.78,48720.0,31.7997
1291,06/08/21 12:30:00 AM,32689.9,40274.8,60.76,48719.2,31.7990
1292,06/08/21 12:45:00 AM,32689.9,40294.4,60.80,48720.9,31.8003
1293,06/08/21 01:00:00 AM,32689.9,40239.0,60.73,48698.0,31.7835
1294,06/08/21 01:15:00 AM,32689.9,40183.7,60.69,48653.3,31.7509
1295,06/08/21 01:30:00 AM,32689.9,40109.0,60.66,48585.1,31.7010
1296,06/08/21 01:45:00 AM,32689.9,40054.0,60.57,48573.5,31.6925
1297,06/08/21 02:00:00 AM,32689.9,39963.6,60.37,48584.7,31.7008
1298,06/08/21 02:15:00 AM,32689.9,40047.5,60.39,48675.2,31.7669
1299,06/08/21 02:30:00 AM,32689.9,39999.1,60.35,48638.6,31.7402
1300,06/08/21 02:45:00 AM,32689.9,39937.9,60.22,48641.4,31.7422
1301,06/08/21 03:00:00 AM,32689.9,39883.2,60.04,48685.1,31.7741
1302,06/08/21 03:15:00 AM,32689.9,39854.4,59.95,48705.2,31.7888
1303,06/08/21 03:30:00 AM,32689.9,39790.3,59.77,48737.5,31.8124
1304,06/08/21 03:45:00 AM,32689.9,39729.6,59.67,48729.8,31.8068
1305,06/08/21 04:00:00 AM,32689.9,39739.2,59.63,48763.7,31.8316
1306,06/08/21 04:15:00 AM,32689.9,39646.8,59.61,48661.9,31.7572
1307,06/08/21 04:30:00 AM,32689.9,39685.0,59.59,48719.6,31.7994
1308,06/08/21 04:45:00 AM,32689.9,39685.0,59.63,48697.5,31.7832
1309,06/08/21 05:00:00 AM,32689.9,39694.6,59.67,48687.1,31.7756
1310,06/08/21 05:15:00 AM,32689.9,39739.2,59.70,48719.4,31.7992
1311,06/08/21 05:30:00 AM,32689.9,39710.5,59.86,48585.2,31.7011
1312,06/08/21 05:45:00 AM,32689.9,39729.6,60.12,48454.6,31.6057
1313,06/08/21 06:00:00 AM,32689.9,39497.8,60.31,48053.7,31.3131
1314,06/08/21 06:15:00 AM,32689.9,39720.1,60.26,48355.6,31.5334
1315,06/08/21 06:30:00 AM,32689.9,39640.5,60.17,48313.7,31.5028
1316,06/08/21 06:45:00 AM,32689.9,39646.8,60.12,48354.1,31.5323
1317,06/08/21 07:00:00 AM,32689.9,39586.5,60.03,48335.6,31.5188
1318,06/08/21 07:15:00 AM,32689.9,39691.4,60.17,48375.4,31.5479
1319,06/08/21 07:30:00 AM,32689.9,39854.4,60.48,48387.1,31.5564
1320,06/08/21 07:45:00 AM,32689.9,39764.7,60.69,48148.4,31.3821
1321,06/08/21 08:00:00 AM,32689.9,39685.0,60.89,47933.6,31.2255
1322,06/08/21 08:15:00 AM,32689.9,39745.6,61.05,47909.5,31.2079
1323,06/08/21 08:30:00 AM,32689.9,39646.8,61.32,47630.5,31.0046
1324,06/08/21 08:45:00 AM,32689.9,39764.7,61.66,47569.0,30.9598
1325,06/08/21 09:00:00 AM,32689.9,39963.6,61.90,47667.4,31.0315
1326,06/08/21 09:15:00 AM,32689.9,40028.1,62.15,47595.4,30.9791
1327,06/08/21 09:30:00 AM,32689.9,40134.9,62.37,47594.8,30.9786
1328,06/08/21 09:45:00 AM,32689.9,40441.8,63.05,47555.5,30.9500
1329,06/08/21 10:00:00 AM,32689.9,40656.2,63.84,47346.1,30.7976
1330,06/08/21 10:15:00 AM,2710.8,2703.2,68.81,2974.1,1.5447
1331,06/08/21 10:30:00 AM,583.2,532.9,69.13,584.1,0.2834
1332,06/08/21 10:45:00 AM,0.0,0.0,74.64,0.0,0.0123
1333,06/08/21 11:00:00 AM,0.0,0.0,73.33,0.0,0.0123
1334,06/08/21 11:15:00 AM,0.0,0.0,72.18,0.0,0.0123
1335,06/08/21 11:30:00 AM,0.0,0.0,72.07,0.0,0.0123
1336,06/08/21 11:45:00 AM,0.0,0.0,69.26,0.0,0.0123
1337,06/08/21 12:00:00 PM,32689.9,47088.5,72.48,49521.8,32.3866
1338,06/08/21 12:15:00 PM,32689.9,46254.9,71.67,49096.9,32.0754
1339,06/08/21 12:30:00 PM,32689.9,45402.5,70.36,48926.3,31.9505
1340,06/08/21 12:45:00 PM,32689.9,44665.9,69.03,48884.0,31.9196
1341,06/08/21 01:00:00 PM,32689.9,43957.1,68.11,48630.2,31.7340
1342,06/08/21 01:15:00 PM,32689.9,43611.7,67.57,48557.0,31.6805
1343,06/08/21 01:30:00 PM,32689.9,43555.8,66.96,48847.5,31.8929
1344,06/08/21 01:45:00 PM,32689.9,43459.3,66.43,49043.1,32.0360
1345,06/08/21 02:00:00 PM,32689.9,43135.2,65.07,49483.0,32.3582
1346,06/08/21 02:15:00 PM,32689.9,43051.1,64.67,49623.4,32.4611
1347,06/08/21 02:30:00 PM,32689.9,42873.0,64.18,49710.6,32.5251
1348,06/08/21 02:45:00 PM,32689.9,43326.2,65.05,49712.1,32.5262
1349,06/08/21 03:00:00 PM,32689.9,43514.9,65.46,49679.9,32.5026
1350,06/08/21 03:15:00 PM,32689.9,43109.6,64.72,49658.2,32.4866
1351,06/08/21 03:30:00 PM,32689.9,43087.7,64.63,49687.1,32.5078
1352,06/08/21 03:45:00 PM,32689.9,43109.6,64.56,49755.5,32.5581
1353,06/08/21 04:00:00 PM,32689.9,42714.2,64.54,49311.5,32.2325
1354,06/08/21 04:15:00 PM,32689.9,43171.8,64.53,49848.8,32.6265
1355,06/08/21 04:30:00 PM,32689.9,43036.6,64.20,49888.7,32.6558
1356,06/08/21 04:45:00 PM,32689.9,42952.9,63.88,49988.4,32.7290
1357,06/08/21 05:00:00 PM,32689.9,42840.5,63.59,50033.2,32.7619
1358,06/08/21 05:15:00 PM,32689.9,42775.4,63.45,50045.3,32.7708
1359,06/08/21 05:30:00 PM,32689.9,42746.6,63.34,50077.8,32.7946
