"Plot Title: BO_Depth"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 21071863, SEN S/N: 21071863)","Temp, °F (LGR S/N: 21071863, SEN S/N: 21071863)"
2834,06/24/21 02:15:00 AM,19.0252,61.054
2835,06/24/21 02:30:00 AM,19.0707,61.054
2836,06/24/21 02:45:00 AM,19.0899,61.054
2837,06/24/21 03:00:00 AM,19.0947,61.054
2838,06/24/21 03:15:00 AM,19.0947,61.054
2839,06/24/21 03:30:00 AM,19.0828,61.054
2840,06/24/21 03:45:00 AM,19.0659,61.054
2841,06/24/21 04:00:00 AM,19.0324,61.054
2842,06/24/21 04:15:00 AM,18.9647,60.883
2843,06/24/21 04:30:00 AM,18.8904,60.883
2844,06/24/21 04:45:00 AM,18.7904,61.054
2845,06/24/21 05:00:00 AM,18.6537,61.054
2846,06/24/21 05:15:00 AM,18.5004,61.054
2847,06/24/21 05:30:00 AM,18.3352,61.054
2848,06/24/21 05:45:00 AM,18.1668,61.569
2849,06/24/21 06:00:00 AM,17.9903,61.741
2850,06/24/21 06:15:00 AM,17.8095,62.083
2851,06/24/21 06:30:00 AM,17.6158,62.083
2852,06/24/21 06:45:00 AM,17.4093,62.598
2853,06/24/21 07:00:00 AM,17.1728,63.455
2854,06/24/21 07:15:00 AM,16.9445,63.797
2855,06/24/21 07:30:00 AM,16.6889,63.797
2856,06/24/21 07:45:00 AM,16.4406,63.797
2857,06/24/21 08:00:00 AM,16.2025,63.968
2858,06/24/21 08:15:00 AM,15.9720,64.310
2859,06/24/21 08:30:00 AM,15.7797,64.652
2860,06/24/21 08:45:00 AM,15.6023,65.167
2861,06/24/21 09:00:00 AM,15.4487,65.680
2862,06/24/21 09:15:00 AM,15.3199,66.537
2863,06/24/21 09:30:00 AM,15.2147,67.392
2864,06/24/21 09:45:00 AM,15.1164,68.077
2865,06/24/21 10:00:00 AM,15.0247,68.592
2866,06/24/21 10:15:00 AM,14.9387,69.449
2867,06/24/21 10:30:00 AM,14.8617,70.137
2868,06/24/21 10:45:00 AM,14.7859,69.278
2869,06/24/21 11:00:00 AM,14.7572,68.248
2870,06/24/21 11:15:00 AM,14.7593,66.193
2871,06/24/21 11:30:00 AM,14.7593,64.310
2872,06/24/21 11:45:00 AM,14.7569,63.282
2873,06/24/21 12:00:00 PM,14.7569,63.282
2874,06/24/21 12:15:00 PM,14.7628,65.680
2875,06/24/21 12:30:00 PM,14.7589,68.934
2876,06/24/21 12:45:00 PM,14.7277,72.891
2877,06/24/21 01:00:00 PM,14.7302,83.579
2878,06/24/21 01:15:00 PM,14.7276,80.206
2879,06/24/21 01:30:00 PM,14.7242,75.484
2880,06/24/21 01:45:00 PM,14.7238,74.271
2881,06/24/21 02:00:00 PM,14.7226,73.753
2882,06/24/21 02:15:00 PM,14.7226,73.753
2883,06/24/21 02:30:00 PM,14.7226,73.753
2884,06/24/21 02:45:00 PM,14.7199,73.580
2885,06/24/21 03:00:00 PM,14.7178,73.753
2886,06/24/21 03:15:00 PM,14.7178,73.753
2887,06/24/21 03:30:00 PM,14.7163,76.181
2888,06/24/21 03:45:00 PM,14.7181,78.098
