"Plot Title: TS_Light"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10612055, SEN S/N: 10612055)","Intensity, lum/ft² (LGR S/N: 10612055, SEN S/N: 10612055)"
363,05/29/21 08:30:00 AM,55.364,768.0
364,05/29/21 08:45:00 AM,55.884,896.0
365,05/29/21 09:00:00 AM,56.577,1024.0
366,05/29/21 09:15:00 AM,57.441,1152.0
367,05/29/21 09:30:00 AM,58.476,1920.0
368,05/29/21 09:45:00 AM,59.337,2176.0
369,05/29/21 10:00:00 AM,60.195,2688.0
370,05/29/21 10:15:00 AM,61.398,3456.0
371,05/29/21 10:30:00 AM,63.282,6912.0
372,05/29/21 10:45:00 AM,66.366,14848.0
373,05/29/21 11:00:00 AM,68.592,14848.0
374,05/29/21 11:15:00 AM,69.278,15360.0
375,05/29/21 11:30:00 AM,69.622,15872.0
376,05/29/21 11:45:00 AM,71.168,15872.0
377,05/29/21 12:00:00 PM,72.545,16384.0
378,05/29/21 12:15:00 PM,77.050,16384.0
379,05/29/21 12:30:00 PM,83.579,16384.0
380,05/29/21 12:45:00 PM,72.199,17408.0
381,05/29/21 01:00:00 PM,72.028,17408.0
382,05/29/21 01:15:00 PM,72.718,17408.0
383,05/29/21 01:30:00 PM,72.718,17408.0
384,05/29/21 01:45:00 PM,73.580,17408.0
385,05/29/21 02:00:00 PM,73.926,17408.0
386,05/29/21 02:15:00 PM,74.791,16384.0
387,05/29/21 02:30:00 PM,75.139,16384.0
388,05/29/21 02:45:00 PM,76.006,16384.0
389,05/29/21 03:00:00 PM,76.354,16384.0
390,05/29/21 03:15:00 PM,76.006,15872.0
391,05/29/21 03:30:00 PM,76.354,15360.0
392,05/29/21 03:45:00 PM,76.703,14848.0
393,05/29/21 04:00:00 PM,76.876,13824.0
394,05/29/21 04:15:00 PM,76.528,12800.0
395,05/29/21 04:30:00 PM,76.181,11776.0
396,05/29/21 04:45:00 PM,76.181,10752.0
397,05/29/21 05:00:00 PM,76.876,9728.0
398,05/29/21 05:15:00 PM,74.271,10240.0
399,05/29/21 05:30:00 PM,66.879,1920.0
400,05/29/21 05:45:00 PM,64.481,1984.0
401,05/29/21 06:00:00 PM,63.626,1216.0
402,05/29/21 06:15:00 PM,63.626,768.0
403,05/29/21 06:30:00 PM,63.455,464.0
404,05/29/21 06:45:00 PM,64.481,448.0
405,05/29/21 07:00:00 PM,65.167,224.0
406,05/29/21 07:15:00 PM,64.310,192.0
407,05/29/21 07:30:00 PM,62.940,114.0
408,05/29/21 07:45:00 PM,61.741,98.0
409,05/29/21 08:00:00 PM,61.054,52.0
410,05/29/21 08:15:00 PM,60.368,47.0
411,05/29/21 08:30:00 PM,60.195,28.0
412,05/29/21 08:45:00 PM,60.024,12.0
413,05/29/21 09:00:00 PM,59.851,3.0
414,05/29/21 09:15:00 PM,59.680,0.0
415,05/29/21 09:30:00 PM,59.508,0.0
416,05/29/21 09:45:00 PM,59.680,0.0
417,05/29/21 10:00:00 PM,59.680,0.0
418,05/29/21 10:15:00 PM,59.508,0.0
419,05/29/21 10:30:00 PM,59.508,0.0
420,05/29/21 10:45:00 PM,59.508,0.0
421,05/29/21 11:00:00 PM,59.508,0.0
422,05/29/21 11:15:00 PM,59.508,0.0
423,05/29/21 11:30:00 PM,59.680,0.0
424,05/29/21 11:45:00 PM,59.508,0.0
425,05/30/21 12:00:00 AM,59.508,0.0
426,05/30/21 12:15:00 AM,59.508,0.0
427,05/30/21 12:30:00 AM,59.680,0.0
428,05/30/21 12:45:00 AM,59.680,0.0
429,05/30/21 01:00:00 AM,59.680,0.0
430,05/30/21 01:15:00 AM,59.680,0.0
431,05/30/21 01:30:00 AM,59.680,0.0
432,05/30/21 01:45:00 AM,59.680,0.0
433,05/30/21 02:00:00 AM,59.680,0.0
434,05/30/21 02:15:00 AM,59.680,0.0
435,05/30/21 02:30:00 AM,59.680,0.0
436,05/30/21 02:45:00 AM,59.680,0.0
437,05/30/21 03:00:00 AM,59.680,0.0
438,05/30/21 03:15:00 AM,59.680,0.0
439,05/30/21 03:30:00 AM,59.680,0.0
440,05/30/21 03:45:00 AM,59.680,0.0
441,05/30/21 04:00:00 AM,59.680,0.0
442,05/30/21 04:15:00 AM,59.680,0.0
443,05/30/21 04:30:00 AM,59.680,0.0
444,05/30/21 04:45:00 AM,59.680,0.0
445,05/30/21 05:00:00 AM,59.680,0.0
446,05/30/21 05:15:00 AM,59.680,3.0
447,05/30/21 05:30:00 AM,59.680,10.0
448,05/30/21 05:45:00 AM,59.680,23.0
449,05/30/21 06:00:00 AM,59.508,41.0
450,05/30/21 06:15:00 AM,59.508,53.0
451,05/30/21 06:30:00 AM,59.508,68.0
452,05/30/21 06:45:00 AM,59.508,84.0
453,05/30/21 07:00:00 AM,59.508,127.0
454,05/30/21 07:15:00 AM,59.680,184.0
455,05/30/21 07:30:00 AM,59.680,288.0
456,05/30/21 07:45:00 AM,59.680,240.0
457,05/30/21 08:00:00 AM,59.851,304.0
458,05/30/21 08:15:00 AM,59.851,304.0
459,05/30/21 08:30:00 AM,60.024,448.0
460,05/30/21 08:45:00 AM,60.195,496.0
461,05/30/21 09:00:00 AM,60.368,672.0
462,05/30/21 09:15:00 AM,60.539,896.0
463,05/30/21 09:30:00 AM,60.712,1024.0
464,05/30/21 09:45:00 AM,61.227,1216.0
465,05/30/21 10:00:00 AM,61.741,1344.0
