MiniDOT Logger Concatenated Data File
Sensor:             7392-798741
Concatenation Date: 2021Apr15 16:19:50 PDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1617444060,           2021-04-03 10:01:00,           2021-04-03 03:01:00,      3.450000,      8.431000,         11.993000,                   102.336128,      1.001000
                1617444960,           2021-04-03 10:16:00,           2021-04-03 03:16:00,      3.450000,      8.431000,         11.940000,                   101.883880,      1.002000
                1617445860,           2021-04-03 10:31:00,           2021-04-03 03:31:00,      3.450000,      8.440000,         11.872000,                   101.325747,      1.001000
                1617446760,           2021-04-03 10:46:00,           2021-04-03 03:46:00,      3.450000,      8.421000,         11.824000,                   100.869586,      1.001000
                1617447660,           2021-04-03 11:01:00,           2021-04-03 04:01:00,      3.450000,      8.440000,         11.749000,                   100.275961,      1.002000
                1617448560,           2021-04-03 11:16:00,           2021-04-03 04:16:00,      3.450000,      8.440000,         11.694000,                    99.806544,      1.001000
                1617449460,           2021-04-03 11:31:00,           2021-04-03 04:31:00,      3.450000,      8.496000,         11.609000,                    99.215641,      1.000000
                1617450360,           2021-04-03 11:46:00,           2021-04-03 04:46:00,      3.450000,      8.543000,         11.544000,                    98.772458,      0.999000
                1617451260,           2021-04-03 12:01:00,           2021-04-03 05:01:00,      3.450000,      8.571000,         11.560000,                    98.976388,      1.000000
                1617452160,           2021-04-03 12:16:00,           2021-04-03 05:16:00,      3.450000,      8.674000,         11.552000,                    99.154399,      1.001000
                1617453060,           2021-04-03 12:31:00,           2021-04-03 05:31:00,      3.450000,      8.749000,         11.554000,                    99.351187,      1.000000
                1617453960,           2021-04-03 12:46:00,           2021-04-03 05:46:00,      3.450000,      8.796000,         11.620000,                   100.031958,      1.001000
                1617454860,           2021-04-03 13:01:00,           2021-04-03 06:01:00,      3.450000,      8.833000,         11.656000,                   100.431319,      1.001000
                1617455760,           2021-04-03 13:16:00,           2021-04-03 06:16:00,      3.450000,      8.843000,         11.714000,                   100.955362,      1.001000
                1617456660,           2021-04-03 13:31:00,           2021-04-03 06:31:00,      3.450000,      8.927000,         11.702000,                   101.055905,      1.000000
                1617457560,           2021-04-03 13:46:00,           2021-04-03 06:46:00,      3.450000,      8.973000,         11.780000,                   101.841978,      1.001000
                1617458460,           2021-04-03 14:01:00,           2021-04-03 07:01:00,      3.450000,      9.029000,         11.829000,                   102.403145,      1.001000
                1617459360,           2021-04-03 14:16:00,           2021-04-03 07:16:00,      3.450000,      9.075000,         11.868000,                   102.854157,      1.000000
                1617460260,           2021-04-03 14:31:00,           2021-04-03 07:31:00,      3.450000,      9.131000,         11.947000,                   103.677812,      1.001000
                1617461160,           2021-04-03 14:46:00,           2021-04-03 07:46:00,      3.450000,      9.187000,         11.997000,                   104.251347,      1.000000
                1617462060,           2021-04-03 15:01:00,           2021-04-03 08:01:00,      3.450000,      9.224000,         12.046000,                   104.769803,      1.001000
                1617462960,           2021-04-03 15:16:00,           2021-04-03 08:16:00,      3.450000,      9.261000,         12.096000,                   105.297738,      1.001000
                1617463860,           2021-04-03 15:31:00,           2021-04-03 08:31:00,      3.450000,      9.335000,         12.104000,                   105.553684,      1.001000
                1617464760,           2021-04-03 15:46:00,           2021-04-03 08:46:00,      3.450000,      9.381000,         12.110000,                   105.721916,      1.002000
                1617465660,           2021-04-03 16:01:00,           2021-04-03 09:01:00,      3.450000,      9.437000,         12.089000,                   105.679486,      1.000000
                1617466560,           2021-04-03 16:16:00,           2021-04-03 09:16:00,      3.450000,      9.547000,         12.080000,                   105.877509,      1.001000
                1617467460,           2021-04-03 16:31:00,           2021-04-03 09:31:00,      3.450000,      9.658000,         12.068000,                   106.051447,      1.001000
                1617468360,           2021-04-03 16:46:00,           2021-04-03 09:46:00,      3.450000,      9.740000,         12.106000,                   106.592339,      1.002000
                1617469260,           2021-04-03 17:01:00,           2021-04-03 10:01:00,      3.450000,      9.814000,         12.173000,                   107.370149,      1.001000
                1617470160,           2021-04-03 17:16:00,           2021-04-03 10:16:00,      3.450000,      9.823000,         12.248000,                   108.054672,      1.001000
                1617471060,           2021-04-03 17:31:00,           2021-04-03 10:31:00,      3.450000,      9.823000,         12.227000,                   107.869406,      1.001000
                1617471960,           2021-04-03 17:46:00,           2021-04-03 10:46:00,      3.450000,      9.878000,         12.198000,                   107.753547,      1.001000
                1617472860,           2021-04-03 18:01:00,           2021-04-03 11:01:00,      3.450000,      9.942000,         12.164000,                   107.615694,      1.001000
                1617473760,           2021-04-03 18:16:00,           2021-04-03 11:16:00,      3.450000,     10.025000,         12.163000,                   107.817649,      1.000000
                1617474660,           2021-04-03 18:31:00,           2021-04-03 11:31:00,      3.450000,     10.289000,         12.237000,                   109.148850,      1.001000
                1617475560,           2021-04-03 18:46:00,           2021-04-03 11:46:00,      3.450000,     10.462000,         12.567000,                   112.547273,      1.001000
                1617476460,           2021-04-03 19:01:00,           2021-04-03 12:01:00,      3.450000,     10.580000,         12.852000,                   115.417282,      1.001000
                1617477360,           2021-04-03 19:16:00,           2021-04-03 12:16:00,      3.450000,     10.716000,         13.050000,                   117.567376,      1.001000
                1617478260,           2021-04-03 19:31:00,           2021-04-03 12:31:00,      3.450000,     10.761000,         13.137000,                   118.475113,      1.000000
                1617479160,           2021-04-03 19:46:00,           2021-04-03 12:46:00,      3.450000,     10.842000,         13.248000,                   119.701239,      1.001000
                1617480060,           2021-04-03 20:01:00,           2021-04-03 13:01:00,      3.450000,     11.058000,         13.327000,                   121.019308,      1.002000
